Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2020-09-22,02:00:00,39.614,V ugm-3 (Ref.eq),23,V ugm-3 (BAM),310.4,N deg,1.5,N ms-1,10.8,N degC
2020-09-22,03:00:00,28.986,V ugm-3 (Ref.eq),19,V ugm-3 (BAM),323.9,N deg,1.5,N ms-1,10.8,N degC
2020-09-22,04:00:00,28.02,V ugm-3 (Ref.eq),21,V ugm-3 (BAM),350.9,N deg,2,N ms-1,11.2,N degC
2020-09-22,05:00:00,27.054,V ugm-3 (Ref.eq),21,V ugm-3 (BAM),349.1,N deg,1.5,N ms-1,10.9,N degC
2020-09-22,06:00:00,28.02,V ugm-3 (Ref.eq),24,V ugm-3 (BAM),345.5,N deg,1.2,N ms-1,10.8,N degC
2020-09-22,07:00:00,26.087,V ugm-3 (Ref.eq),20,V ugm-3 (BAM),22.9,N deg,0.5,N ms-1,11.3,N degC
2020-09-22,08:00:00,36.716,V ugm-3 (Ref.eq),22,V ugm-3 (BAM),104.7,N deg,0.5,N ms-1,11.8,N degC
2020-09-22,09:00:00,36.716,V ugm-3 (Ref.eq),20,V ugm-3 (BAM),110.9,N deg,0.3,N ms-1,12.1,N degC
2020-09-22,10:00:00,29.952,V ugm-3 (Ref.eq),20,V ugm-3 (BAM),181.1,N deg,0.7,N ms-1,12.8,N degC
2020-09-22,11:00:00,35.749,V ugm-3 (Ref.eq),18,V ugm-3 (BAM),221.4,N deg,0.8,N ms-1,13.3,N degC
2020-09-22,12:00:00,31.885,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),247.9,N deg,0.8,N ms-1,14.5,N degC
2020-09-22,13:00:00,30.918,V ugm-3 (Ref.eq),15,V ugm-3 (BAM),272.1,N deg,1.2,N ms-1,15.7,N degC
2020-09-22,14:00:00,32.851,V ugm-3 (Ref.eq),21,V ugm-3 (BAM),253.3,N deg,2,N ms-1,16.4,N degC
2020-09-22,15:00:00,23.189,V ugm-3 (Ref.eq),15,V ugm-3 (BAM),260.2,N deg,2.3,N ms-1,16.4,N degC
2020-09-22,16:00:00,30.918,V ugm-3 (Ref.eq),19,V ugm-3 (BAM),218.2,N deg,2.2,N ms-1,15.9,N degC
2020-09-22,17:00:00,27.054,V ugm-3 (Ref.eq),20,V ugm-3 (BAM),203.4,N deg,2.3,N ms-1,15.5,N degC
2020-09-22,18:00:00,21.256,V ugm-3 (Ref.eq),15,V ugm-3 (BAM),229.9,N deg,2.6,N ms-1,15.4,N degC
2020-09-22,19:00:00,22.223,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),252.9,N deg,4.4,N ms-1,15.3,N degC
2020-09-22,20:00:00,21.256,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),266.4,N deg,4.3,N ms-1,15.2,N degC
2020-09-22,21:00:00,17.392,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),251.3,N deg,4.1,N ms-1,15.1,N degC
2020-09-22,22:00:00,13.527,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),251.5,N deg,4,N ms-1,15,N degC
2020-09-22,23:00:00,13.527,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),251.9,N deg,4.8,N ms-1,14.9,N degC
2020-09-22,24:00:00,15.459,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),270.1,N deg,4.1,N ms-1,14.6,N degC
2020-09-23,01:00:00,10.628,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),228.4,N deg,3.4,N ms-1,13.1,N degC
2020-09-23,02:00:00,6.763,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),228.9,N deg,4,N ms-1,13.3,N degC
2020-09-23,03:00:00,5.797,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),236.1,N deg,4.8,N ms-1,13.8,N degC
2020-09-23,04:00:00,6.763,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),233.4,N deg,4.4,N ms-1,13.2,N degC
2020-09-23,05:00:00,4.831,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),229.3,N deg,4.7,N ms-1,13.3,N degC
2020-09-23,06:00:00,4.831,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),229.9,N deg,5.4,N ms-1,13.6,N degC
2020-09-23,07:00:00,8.696,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),260.3,N deg,3.9,N ms-1,13.7,N degC
2020-09-23,08:00:00,5.797,V ugm-3 (Ref.eq),1,V ugm-3 (BAM),295.4,N deg,3.3,N ms-1,13.3,N degC
2020-09-23,09:00:00,5.797,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),282.2,N deg,2.6,N ms-1,13.2,N degC
2020-09-23,10:00:00,8.696,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),305.9,N deg,3.3,N ms-1,14.7,N degC
2020-09-23,11:00:00,4.831,V ugm-3 (Ref.eq),1,V ugm-3 (BAM),297.6,N deg,4.3,N ms-1,16.4,N degC
2020-09-23,12:00:00,0.966,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),282.5,N deg,5.2,N ms-1,16.8,N degC
2020-09-23,13:00:00,3.865,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),280.7,N deg,5.8,N ms-1,16,N degC
2020-09-23,14:00:00,11.594,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),283.8,N deg,6.7,N ms-1,15.1,N degC
2020-09-23,15:00:00,9.662,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),287.2,N deg,6.4,N ms-1,13.8,N degC
2020-09-23,16:00:00,7.73,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),282.9,N deg,6.1,N ms-1,12.8,N degC
2020-09-23,17:00:00,4.831,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),287.2,N deg,5.7,N ms-1,12,N degC
2020-09-23,18:00:00,1.932,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),288.2,N deg,5,N ms-1,10.6,N degC
2020-09-23,19:00:00,2.899,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),292.7,N deg,4.8,N ms-1,9.7,N degC
2020-09-23,20:00:00,4.831,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),283.7,N deg,4.4,N ms-1,9.3,N degC
2020-09-23,21:00:00,5.797,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),278.1,N deg,3.8,N ms-1,8.9,N degC
2020-09-23,22:00:00,3.865,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),251.3,N deg,2.3,N ms-1,8.5,N degC
2020-09-23,23:00:00,8.696,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),249.5,N deg,3.2,N ms-1,9.1,N degC
2020-09-23,24:00:00,5.797,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),232.7,N deg,4.3,N ms-1,9.3,N degC
2020-09-24,01:00:00,4.831,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),211.3,N deg,3.8,N ms-1,8.5,N degC
2020-09-24,02:00:00,5.797,V ugm-3 (Ref.eq),1,V ugm-3 (BAM),195.2,N deg,6.2,N ms-1,10.2,N degC
2020-09-24,03:00:00,4.831,V ugm-3 (Ref.eq),1,V ugm-3 (BAM),209.8,N deg,7.9,N ms-1,10.4,N degC
2020-09-24,04:00:00,3.865,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),232.6,N deg,8.8,N ms-1,10.9,N degC
2020-09-24,05:00:00,5.797,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),247,N deg,7.9,N ms-1,10.5,N degC
2020-09-24,06:00:00,12.561,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),242.4,N deg,8,N ms-1,10.4,N degC
2020-09-24,07:00:00,9.662,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),246.1,N deg,9.3,N ms-1,10.2,N degC
2020-09-24,08:00:00,13.527,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),234.2,N deg,7.6,N ms-1,10.9,N degC
2020-09-24,09:00:00,7.73,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),245.1,N deg,8.1,N ms-1,12,N degC
2020-09-24,10:00:00,5.797,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),237.9,N deg,9.1,N ms-1,12.5,N degC
2020-09-24,11:00:00,9.662,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),241.5,N deg,9.6,N ms-1,12.6,N degC
2020-09-24,12:00:00,9.662,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),241,N deg,8.7,N ms-1,12.3,N degC
2020-09-24,13:00:00,8.696,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),245.8,N deg,8.8,N ms-1,12.8,N degC
2020-09-24,14:00:00,9.662,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),252.4,N deg,7.8,N ms-1,12.5,N degC
2020-09-24,15:00:00,10.628,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),241.1,N deg,7.2,N ms-1,12,N degC
2020-09-24,16:00:00,9.662,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),236.5,N deg,7.1,N ms-1,12,N degC
2020-09-24,17:00:00,5.797,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),220.7,N deg,6.4,N ms-1,11.4,N degC
2020-09-24,18:00:00,9.662,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),211.2,N deg,6.4,N ms-1,10.8,N degC
2020-09-24,19:00:00,12.561,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),201.9,N deg,4.8,N ms-1,10.3,N degC
2020-09-24,20:00:00,11.594,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),225.2,N deg,2.1,N ms-1,10.3,N degC
2020-09-24,21:00:00,17.392,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),7.5,N deg,2.4,N ms-1,10.2,N degC
2020-09-24,22:00:00,5.797,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),27.7,N deg,3.3,N ms-1,9.7,N degC
2020-09-24,23:00:00,3.865,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),4.4,N deg,4.2,N ms-1,9.1,N degC
2020-09-24,24:00:00,1.932,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),346.3,N deg,4,N ms-1,8.5,N degC
2020-09-25,01:00:00,2.899,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),330.6,N deg,4.4,N ms-1,5.8,N degC
2020-09-25,02:00:00,2.899,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),345.2,N deg,4.3,N ms-1,5.8,N degC
2020-09-25,03:00:00,3.865,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),358.1,N deg,5.4,N ms-1,6.1,N degC
2020-09-25,04:00:00,4.831,V ugm-3 (Ref.eq),3,V ugm-3 (BAM),352.5,N deg,5.4,N ms-1,6.2,N degC
2020-09-25,05:00:00,4.831,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),353.7,N deg,5.6,N ms-1,6.2,N degC
2020-09-25,06:00:00,5.797,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),347.1,N deg,6.5,N ms-1,6.5,N degC
2020-09-25,07:00:00,5.797,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),335.8,N deg,5.5,N ms-1,6.9,N degC
2020-09-25,08:00:00,10.628,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),338.8,N deg,6.5,N ms-1,8.7,N degC
2020-09-25,09:00:00,9.662,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),335.8,N deg,7.8,N ms-1,10.6,N degC
2020-09-25,10:00:00,9.662,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),334.6,N deg,8.2,N ms-1,11.7,N degC
2020-09-25,11:00:00,8.696,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),335.5,N deg,8.3,N ms-1,12.8,N degC
2020-09-25,12:00:00,5.797,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),330.4,N deg,8.9,N ms-1,13.7,N degC
2020-09-25,13:00:00,4.831,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),325.3,N deg,9.6,N ms-1,14,N degC
2020-09-25,14:00:00,10.628,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),327.3,N deg,9.4,N ms-1,13.8,N degC
2020-09-25,15:00:00,7.73,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),326.6,N deg,8.4,N ms-1,13.4,N degC
2020-09-25,16:00:00,5.797,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),321.3,N deg,7.5,N ms-1,12.8,N degC
2020-09-25,17:00:00,10.628,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),316.6,N deg,6,N ms-1,11.8,N degC
2020-09-25,18:00:00,12.561,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),301.9,N deg,4.9,N ms-1,10.4,N degC
2020-09-25,19:00:00,9.662,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),310.2,N deg,4.6,N ms-1,9.5,N degC
2020-09-25,20:00:00,4.831,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),329.6,N deg,5.5,N ms-1,9,N degC
2020-09-25,21:00:00,6.763,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),331.3,N deg,6.7,N ms-1,8.7,N degC
2020-09-25,22:00:00,11.594,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),329.1,N deg,7,N ms-1,8.5,N degC
2020-09-25,23:00:00,8.696,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),323.5,N deg,6.6,N ms-1,8.2,N degC
2020-09-25,24:00:00,5.797,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),318.2,N deg,5.8,N ms-1,7.8,N degC
2020-09-26,01:00:00,8.696,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),308.8,N deg,4.8,N ms-1,6.5,N degC
2020-09-26,02:00:00,8.696,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),325.8,N deg,6.1,N ms-1,6.6,N degC
2020-09-26,03:00:00,10.628,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),334.2,N deg,6.1,N ms-1,6.6,N degC
2020-09-26,04:00:00,10.628,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),340.6,N deg,5.7,N ms-1,6.6,N degC
2020-09-26,05:00:00,8.696,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),340.8,N deg,4.8,N ms-1,6.3,N degC
2020-09-26,06:00:00,12.561,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),349.5,N deg,4.4,N ms-1,6,N degC
2020-09-26,07:00:00,6.763,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),350.1,N deg,4.3,N ms-1,6,N degC
2020-09-26,08:00:00,6.763,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),352.1,N deg,5.2,N ms-1,7.8,N degC
2020-09-26,09:00:00,11.594,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),350.3,N deg,6.1,N ms-1,9.6,N degC
2020-09-26,10:00:00,9.662,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),352.9,N deg,6.6,N ms-1,10.8,N degC
2020-09-26,11:00:00,7.73,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),358.6,N deg,6.6,N ms-1,11.9,N degC
2020-09-26,12:00:00,6.763,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),354.3,N deg,6.7,N ms-1,12.6,N degC
2020-09-26,13:00:00,5.797,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),2,N deg,7.3,N ms-1,13.3,N degC
2020-09-26,14:00:00,2.899,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),359.7,N deg,7.2,N ms-1,13.4,N degC
2020-09-26,15:00:00,3.865,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),0.8,N deg,6.7,N ms-1,13.4,N degC
2020-09-26,16:00:00,6.763,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),352.7,N deg,5.3,N ms-1,12.9,N degC
2020-09-26,17:00:00,4.831,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),5.7,N deg,4.8,N ms-1,11.7,N degC
2020-09-26,18:00:00,5.797,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),359.1,N deg,3.5,N ms-1,10.1,N degC
2020-09-26,19:00:00,8.696,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),346.8,N deg,3.2,N ms-1,9.1,N degC
2020-09-26,20:00:00,6.763,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),320.1,N deg,2.9,N ms-1,8.4,N degC
2020-09-26,21:00:00,5.797,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),304.6,N deg,2.9,N ms-1,8,N degC
2020-09-26,22:00:00,5.797,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),286.2,N deg,2.9,N ms-1,7.6,N degC
2020-09-26,23:00:00,7.73,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),282.2,N deg,3.5,N ms-1,7.5,N degC
2020-09-26,24:00:00,5.797,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),286.1,N deg,3.5,N ms-1,7.3,N degC
2020-09-27,01:00:00,5.797,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),316.6,N deg,3.6,N ms-1,5.5,N degC
2020-09-27,02:00:00,8.696,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),314.9,N deg,3.4,N ms-1,5.4,N degC
2020-09-27,03:00:00,8.696,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),297.1,N deg,3.3,N ms-1,5.3,N degC
2020-09-27,04:00:00,9.662,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),308.5,N deg,3.3,N ms-1,5.5,N degC
2020-09-27,05:00:00,8.696,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),323.9,N deg,3,N ms-1,5.2,N degC
2020-09-27,06:00:00,13.527,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),334.3,N deg,3.1,N ms-1,5.1,N degC
2020-09-27,07:00:00,9.662,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),343.8,N deg,3.3,N ms-1,5.4,N degC
2020-09-27,08:00:00,7.73,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),352.2,N deg,4.2,N ms-1,7.7,N degC
2020-09-27,09:00:00,10.628,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),7.6,N deg,5.1,N ms-1,10.4,N degC
2020-09-27,10:00:00,11.594,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),3.8,N deg,4.5,N ms-1,12,N degC
2020-09-27,11:00:00,11.594,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),360,N deg,4.1,N ms-1,13.6,N degC
2020-09-27,12:00:00,8.696,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),351.9,N deg,4.1,N ms-1,14.7,N degC
2020-09-27,13:00:00,6.763,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),342.1,N deg,3.8,N ms-1,15.4,N degC
2020-09-27,14:00:00,6.763,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),336.1,N deg,3.8,N ms-1,15.7,N degC
2020-09-27,15:00:00,6.763,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),330.3,N deg,3.9,N ms-1,15.6,N degC
2020-09-27,16:00:00,9.662,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),324,N deg,4.3,N ms-1,15,N degC
2020-09-27,17:00:00,11.594,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),317.4,N deg,3.8,N ms-1,13.6,N degC
2020-09-27,18:00:00,10.628,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),318.5,N deg,4.2,N ms-1,11.6,N degC
2020-09-27,19:00:00,8.696,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),321.8,N deg,4.1,N ms-1,10.4,N degC
2020-09-27,20:00:00,13.527,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),328.1,N deg,3.7,N ms-1,9.4,N degC
2020-09-27,21:00:00,10.628,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),340.1,N deg,3.3,N ms-1,8.5,N degC
2020-09-27,22:00:00,8.696,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),344.7,N deg,2.9,N ms-1,7.6,N degC
2020-09-27,23:00:00,6.763,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),345.3,N deg,2.6,N ms-1,6.9,N degC
2020-09-27,24:00:00,6.763,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),334.6,N deg,1.4,N ms-1,6.3,N degC
2020-09-28,01:00:00,6.763,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),316.2,N deg,2.4,N ms-1,4.5,N degC
2020-09-28,02:00:00,7.73,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),338.8,N deg,2.1,N ms-1,4.2,N degC
2020-09-28,03:00:00,11.594,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),333.2,N deg,1.6,N ms-1,4.3,N degC
2020-09-28,04:00:00,9.662,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),342.2,N deg,1.6,N ms-1,4.3,N degC
2020-09-28,05:00:00,9.662,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),309.4,N deg,2.1,N ms-1,3.8,N degC
2020-09-28,06:00:00,6.763,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),311.9,N deg,1.8,N ms-1,4,N degC
2020-09-28,07:00:00,8.696,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),274.3,N deg,1.6,N ms-1,5.9,N degC
2020-09-28,08:00:00,9.662,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),228.7,N deg,1.1,N ms-1,7.9,N degC
2020-09-28,09:00:00,18.358,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),183,N deg,1.1,N ms-1,9.4,N degC
2020-09-28,10:00:00,32.851,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),187.4,N deg,2.2,N ms-1,11.4,N degC
2020-09-28,11:00:00,18.358,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),188.7,N deg,2.2,N ms-1,12.6,N degC
2020-09-28,12:00:00,15.459,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),218,N deg,1.9,N ms-1,13.2,N degC
2020-09-28,13:00:00,15.459,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),229.1,N deg,2.3,N ms-1,13.3,N degC
2020-09-28,14:00:00,11.594,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),222.8,N deg,2.7,N ms-1,13.5,N degC
2020-09-28,15:00:00,4.831,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),229.2,N deg,2.9,N ms-1,13.8,N degC
2020-09-28,16:00:00,-0.966,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),260.8,N deg,3,N ms-1,14.1,N degC
2020-09-28,17:00:00,0,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),290.4,N deg,3.3,N ms-1,13.6,N degC
2020-09-28,18:00:00,3.865,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),304.9,N deg,3.9,N ms-1,13.9,N degC
2020-09-28,19:00:00,3.865,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),318.1,N deg,4,N ms-1,13.3,N degC
2020-09-28,20:00:00,1.932,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),276.7,N deg,2.3,N ms-1,12.1,N degC
2020-09-28,21:00:00,3.865,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),300.7,N deg,3.2,N ms-1,11.2,N degC
2020-09-28,22:00:00,3.865,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),307.6,N deg,2.8,N ms-1,10.2,N degC
2020-09-28,23:00:00,4.831,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),295.2,N deg,2.9,N ms-1,9.5,N degC
2020-09-28,24:00:00,2.899,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),305.2,N deg,2.8,N ms-1,8.8,N degC
2020-09-29,01:00:00,-0.966,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),323.3,N deg,3,N ms-1,10.2,N degC
2020-09-29,02:00:00,-0.966,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),321.2,N deg,2.8,N ms-1,9.6,N degC
2020-09-29,03:00:00,1.932,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),323.8,N deg,2.2,N ms-1,9.2,N degC
2020-09-29,04:00:00,3.865,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),331.2,N deg,1.7,N ms-1,9.4,N degC
2020-09-29,05:00:00,1.932,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),335.6,N deg,1.9,N ms-1,9.1,N degC
2020-09-29,06:00:00,3.865,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),330.7,N deg,1.7,N ms-1,9,N degC
2020-09-29,07:00:00,4.831,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),332.7,N deg,1.9,N ms-1,9.1,N degC
2020-09-29,08:00:00,3.865,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),324.5,N deg,1.5,N ms-1,9.3,N degC
2020-09-29,09:00:00,10.628,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),293.1,N deg,1.5,N ms-1,9.3,N degC
2020-09-29,10:00:00,9.662,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),271.6,N deg,1.7,N ms-1,9.6,N degC
2020-09-29,11:00:00,11.594,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),271,N deg,1.8,N ms-1,10.4,N degC
2020-09-29,12:00:00,11.594,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),253.8,N deg,1.7,N ms-1,13.1,N degC
2020-09-29,13:00:00,16.425,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),250,N deg,2.4,N ms-1,14.1,N degC
2020-09-29,14:00:00,15.459,V ugm-3 (Ref.eq),2,V ugm-3 (BAM),255.2,N deg,3.3,N ms-1,14.2,N degC
2020-09-29,15:00:00,5.797,V ugm-3 (Ref.eq),4,V ugm-3 (BAM),259.9,N deg,3.8,N ms-1,13.9,N degC
2020-09-29,16:00:00,13.527,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),262.1,N deg,3.9,N ms-1,13.7,N degC
2020-09-29,17:00:00,11.594,V ugm-3 (Ref.eq),6,V ugm-3 (BAM),269.9,N deg,2.9,N ms-1,12.7,N degC
2020-09-29,18:00:00,8.696,V ugm-3 (Ref.eq),5,V ugm-3 (BAM),278.3,N deg,2.1,N ms-1,11,N degC
2020-09-29,19:00:00,10.628,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),282.2,N deg,1.6,N ms-1,10.1,N degC
2020-09-29,20:00:00,8.696,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),283,N deg,0.7,N ms-1,9.4,N degC
2020-09-29,21:00:00,18.358,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),222.1,N deg,2.1,N ms-1,9.5,N degC
2020-09-29,22:00:00,18.358,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),215.6,N deg,3.4,N ms-1,9.2,N degC
2020-09-29,23:00:00,16.425,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),209.6,N deg,3.4,N ms-1,9.2,N degC
2020-09-29,24:00:00,15.459,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),212.5,N deg,3.7,N ms-1,9.3,N degC
2020-09-30,01:00:00,4.831,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),206,N deg,3.1,N ms-1,9.4,N degC
