date, pm25, pm10, o3, no2, so2, co
2015/11/8, 31, 11, 23, 4, 3, 
2015/11/9, 31, 12, 25, 7, 6, 
2015/11/10, 27, 11, 25, 10, 6, 
2015/11/11, 25, 10, 21, 14, 6, 
2015/11/12, 24, 11, 22, 10, 3, 
2015/11/13, 20, 14, 29, 10, 1, 
2015/11/14, 24, 11, 23, 9, 1, 
2015/11/15, 28, 20, 23, 4, , 
2015/11/16, 41, 13, 28, 10, 1, 
2015/11/17, 28, 16, 28, 7, 2, 
2015/11/18, 35, 21, 26, 7, 2, 
2015/11/19, 37, 17, 25, 15, 2, 1
2015/11/20, 31, 11, 20, 13, 2, 
2015/11/21, 17, 8, 23, 9, 1, 
2015/11/22, 15, 10, 15, 17, 1, 1
2015/11/23, 27, 9, 14, 21, 2, 1
2015/11/24, 43, , 20, 14, 3, 1
2015/11/25, 34, 6, 20, 12, 2, 1
2015/11/26, 17, 18, 19, 16, 1, 1
2015/11/27, 41, 12, 21, 11, 2, 
2015/11/28, 25, 17, 26, 10, 1, 
2015/11/29, 24, 30, 30, 4, 1, 
2015/11/30, 43, 20, 28, 6, 1, 
2015/12/1, 29, 17, 28, 7, 1, 
2015/12/2, 27, 16, 30, 11, 1, 
2015/12/3, 28, 21, 24, 9, 1, 1
2015/12/4, 43, 19, 24, 9, 1, 1
2015/12/5, 30, 22, 27, 7, 2, 
2015/12/6, 28, 22, 28, 8, 2, 1
2015/12/7, 37, 26, 20, 11, 1, 1
2015/12/8, 54, 23, 24, 10, 2, 1
2015/12/9, 47, 16, 22, 12, 1, 1
2015/12/10, 25, 12, 28, 9, 1, 1
2015/12/11, 22, 17, 24, 19, 3, 2
2015/12/12, 39, 27, 26, 15, 3, 2
2015/12/13, 57, 21, 22, 13, 2, 2
2015/12/14, 46, 21, 15, 12, 2, 1
2015/12/15, 53, 24, 12, 14, 2, 1
2015/12/16, 56, 19, 27, 12, 1, 1
2015/12/17, 42, 40, 19, 13, 2, 1
2015/12/18, 64, 27, 20, 13, 2, 1
2015/12/19, 50, 27, 18, 7, 2, 1
2015/12/20, 52, 23, 26, 6, 3, 1
2015/12/21, 42, 19, 26, 9, 2, 1
2015/12/22, 31, 17, 24, 9, 3, 1
2015/12/23, 30, 20, 27, 10, 3, 1
2015/12/24, 33, 16, 27, 7, 2, 1
2015/12/25, 22, 12, 26, 3, 2, 1
2015/12/26, 17, 22, 26, 2, 2, 1
2015/12/27, 42, 43, 24, 12, 2, 1
2015/12/28, 73, 57, 19, 6, 3, 1
2015/12/29, 81, 24, 28, 8, 2, 1
2015/12/30, 45, 16, 26, 8, 3, 1
2015/12/31, 28, , , , , 
2016/1/4, 16, 10, 24, 13, 5, 1
2015/7/1, 61, 15, 23, 7, 1, 
2015/7/2, 43, 11, 36, 9, 1, 1
2015/7/3, 37, 13, 31, 5, 1, 
2015/7/4, 40, 15, 23, 8, 1, 
2015/7/5, 39, 12, 21, 8, 1, 
2015/7/6, 32, 12, 22, 5, 2, 
2015/7/7, 27, 11, 27, 6, 1, 
2015/7/8, 26, 13, 25, 9, 1, 
2015/7/9, 38, 15, 36, 9, 1, 
2015/7/10, 45, 15, 30, 5, 1, 
2015/7/11, 46, 10, 19, 4, 1, 1
2015/7/12, 28, 9, 20, 7, 1, 1
2015/7/13, 26, 10, 17, 9, 1, 1
2015/7/14, 29, 11, 18, 9, 1, 1
2015/7/15, 37, 15, 18, 9, 1, 1
2015/7/16, 44, 13, 27, 6, 1, 1
2015/7/17, 39, 12, 24, 9, 1, 
2015/7/18, 30, 9, 25, 6, 2, 
2015/7/19, 27, 12, 20, 10, 2, 1
2015/7/20, 40, 13, 21, 5, 2, 1
2015/7/21, 31, 10, 23, 7, 1, 
2015/7/22, 27, 11, 21, 11, 1, 1
2015/7/23, 25, , 18, 13, 1, 1
2015/7/29, 20, 9, 23, 30, 1, 
2015/7/30, 25, 9, 26, 27, , 
2015/7/31, 23, 10, 24, 17, , 
2015/8/1, 26, 12, 40, 19, , 
2015/8/2, 31, 15, 37, 16, 2, 
2015/8/3, 34, 15, 22, 14, 2, 
2015/8/4, 28, 14, 23, 11, , 1
2015/8/5, 31, 9, 23, 4, 1, 
2015/8/6, 23, 10, 22, 9, , 
2015/8/7, 30, 12, 27, 8, , 
2015/8/8, 38, 8, 20, 5, 1, 
2015/8/9, 27, 6, 16, 5, , 1
2015/8/10, 21, 12, 16, 11, , 1
2015/8/11, 39, 15, 31, 8, , 1
2015/8/12, 41, 16, 20, 7, , 
2015/8/13, 34, 20, 16, 9, 1, 1
2015/8/20, 28, 8, 9, 4, , 1
2015/8/21, 29, 13, 24, 7, 1, 1
2015/8/22, 39, 12, 29, 4, 1, 1
2015/8/23, 37, 8, 1, 9, 1, 1
2015/8/24, 21, 9, 16, 8, 1, 
2015/8/25, 19, 11, 23, 4, 1, 
2015/8/26, 21, 9, 19, 5, 1, 
2015/8/27, 17, 9, 17, 6, 1, 
2015/8/28, 14, 10, 21, 7, 1, 1
2015/8/29, 21, 11, 17, 7, 1, 1
2015/8/30, 31, 8, 24, 6, 1, 1
2015/8/31, 28, 8, 20, 7, 1, 
2015/9/1, 20, 6, 21, 5, 1, 
2015/9/2, 15, 6, 21, 6, 1, 
2015/9/3, 14, 7, 24, 6, 1, 
2015/9/4, 17, 7, 19, 5, 1, 
2015/9/5, 23, 10, 21, 8, 1, 1
2015/9/6, 30, 14, 21, 10, 1, 1
2015/9/7, 35, 17, 17, 8, 1, 1
2015/9/8, 49, 15, 21, 9, 1, 1
2015/9/9, 42, 23, 30, 10, 1, 1
2015/9/10, 59, 26, 29, 11, 2, 1
2015/9/11, 61, 16, 25, 6, 2, 1
2015/9/12, 39, 10, 24, 5, 2, 1
2015/9/13, 22, 8, 27, 6, 3, 1
2015/9/14, 22, 9, 25, 9, 4, 1
2015/9/15, 26, 14, 18, 9, 3, 1
2015/9/16, 41, 12, 18, 11, 3, 1
2015/9/17, 33, 8, 16, 11, 2, 2
2015/9/18, 23, 17, 18, 10, 1, 1
2015/9/19, 50, 22, 20, 10, , 2
2015/9/20, 61, 10, 21, 7, 1, 1
2015/9/21, 28, 6, 20, 5, 1, 1
2015/9/22, 15, 10, 19, 9, 1, 1
2015/9/23, 26, 11, 18, 8, 1, 1
2015/9/24, 24, 15, 20, 11, 1, 1
2015/9/25, 34, 16, 23, 11, , 1
2015/9/26, 45, 16, 25, 8, , 1
2015/9/27, 48, 14, 19, 11, 31, 1
2015/9/28, 41, 18, 16, 9, 1, 1
2015/9/29, 49, 19, 19, 9, , 1
2015/9/30, 51, 20, 19, 9, , 1
2015/4/1, 32, 13, 21, 12, 1, 
2015/4/2, 31, 5, 19, 12, 1, 
2015/4/3, 13, 8, 22, 13, 1, 
2015/4/4, 21, 20, 17, 16, 1, 
2015/4/5, 59, 23, 24, 15, 1, 
2015/4/6, 66, 19, 13, 14, 1, 
2015/4/7, 61, , , , , 
2015/4/19, 32, 18, 33, 12, 1, 
2015/4/20, 52, 28, 35, 10, 1, 
2015/4/21, 71, 21, 32, 8, 1, 
2015/4/22, 57, 15, 28, 13, 1, 
2015/4/23, 44, 25, 20, 22, 4, 
2015/4/24, 69, 18, 28, 11, 2, 
2015/4/25, 49, 10, 26, 6, 1, 
2015/4/26, 24, 8, 18, 13, 2, 
2015/4/27, 18, 10, 19, 10, 2, 
2015/4/28, 23, 9, 26, 9, 1, 
2015/4/29, 19, 10, 24, 10, 2, 
2015/4/30, 22, 11, 23, 9, 2, 
2015/5/1, 28, 15, 22, 11, 1, 
2015/5/2, 41, 15, 23, 7, 1, 
2015/5/3, 47, 10, 29, 7, , 
2015/5/4, 26, 10, 28, 7, 3, 
2015/5/5, 25, 13, 31, 5, 1, 
2015/5/6, 25, 16, 28, 9, , 
2015/5/7, 32, 15, 21, 15, 1, 
2015/5/8, 38, 12, 31, 6, , 
2015/5/9, 30, 12, 25, 9, , 
2015/5/10, 34, 12, 28, 6, , 
2015/5/12, 33, 17, 34, 14, 1, 
2015/5/13, 40, 15, 25, 13, , 1
2015/5/14, 41, 13, 29, 10, , 
2015/5/15, 38, 16, 31, 5, 1, 
2015/5/16, 41, 18, 31, 11, 2, 
2015/5/17, 43, 12, 43, 10, 1, 
2015/5/18, 27, 10, 54, 8, 1, 
2015/5/19, 24, 10, , 10, 1, 
2015/5/20, 24, 20, , 12, 1, 
2015/5/21, 50, 15, 14, 10, 2, 
2015/5/22, 40, 17, 21, 9, 2, 
2015/5/23, 55, 14, 22, 6, 1, 
2015/5/24, 45, 14, 25, 10, 1, 
2015/5/25, 39, 11, 26, 10, , 
2015/5/26, 34, 12, 29, 10, 2, 
2015/5/27, 36, 14, 27, 7, 1, 
2015/5/28, 32, 15, 25, 9, 1, 
2015/5/29, 27, 12, 24, 9, 1, 
2015/5/30, 29, 12, 25, 3, 1, 
2015/5/31, 29, 10, 25, 5, 1, 
2015/6/1, 23, 14, 27, 2, 1, 
2015/6/2, 31, 18, 27, 6, , 
2015/6/3, 34, 17, 33, 12, 1, 
2015/6/4, 43, 18, 28, 9, 1, 
2015/6/5, 48, 14, 25, 5, , 
2015/6/6, 32, 15, 23, 11, 3, 
2015/6/7, 37, 11, 30, 6, , 
2015/6/8, 29, 11, 27, 6, , 
2015/6/9, 26, 13, 31, 7, , 
2015/6/10, 29, 19, 45, 7, 2, 
2015/6/11, 46, 24, 41, 11, 2, 1
2015/6/12, 61, 20, 25, 15, 1, 1
2015/6/13, 59, 15, 24, 9, 1, 
2015/6/14, 41, 12, 35, 6, 1, 
2015/6/15, 32, 26, 27, 10, 3, 1
2015/6/16, 71, 13, 23, 6, , 
2015/6/17, 37, 12, 26, 6, 1, 
2015/6/18, 41, 18, 24, 10, 2, 1
2015/6/19, 52, 17, 16, 6, 1, 1
2015/6/20, 54, 14, 23, 3, 1, 
2015/6/21, 37, 10, 21, 6, 1, 
2015/6/22, 27, 9, 26, 9, 2, 
2015/6/23, 27, 12, 21, 36, 2, 
2015/6/24, 38, 12, 26, 37, 2, 
2015/6/25, 42, 16, 22, , 1, 1
2015/6/26, 51, 16, 22, , , 
2015/6/27, 41, 14, 20, , , 
2015/6/28, 36, 16, 26, , 1, 
2015/6/29, 39, 15, 36, , 1, 
2015/6/30, 46, 21, 39, 9, 1, 1
2015/1/2, 32, 15, 26, 12, 2, 3
2015/1/3, 34, 9, 22, 9, 2, 2
2015/1/4, 27, 15, 20, 8, 1, 3
2015/1/5, 57, 14, 17, 15, 2, 3
2015/1/6, 46, 11, 23, 14, 3, 3
2015/1/7, 28, 9, 23, 11, 2, 3
2015/1/8, 19, 11, 25, 10, 2, 2
2015/1/9, 32, 11, 28, 4, 2, 2
2015/1/10, 29, 9, 28, 4, 3, 2
2015/1/11, 21, 13, 29, 4, 3, 2
2015/1/12, 27, 8, 31, 9, 3, 2
2015/1/13, 21, 9, 27, 13, 4, 3
2015/1/14, 19, 8, 27, 11, 4, 3
2015/1/15, 23, 14, 30, 6, 4, 2
2015/1/16, 31, , , , , 
2015/2/20, 29, 15, 18, 20, 2, 2
2015/2/21, 38, 11, 23, 16, 1, 1
2015/2/22, 28, 13, 28, 15, 2, 2
2015/2/23, 31, 14, 30, 10, 2, 1
2015/2/24, 39, 15, 31, 8, 1, 1
2015/2/25, 55, 11, 27, 12, 1, 1
2015/2/26, 76, 15, 26, 10, 1, 
2015/3/3, 19, 10, 28, 10, 1, 1
2015/3/4, 18, 16, 25, 11, 1, 1
2015/3/5, 33, 19, 19, 18, 1, 1
2015/3/6, 39, 12, 23, 16, 1, 1
2015/3/7, 18, , 23, 30, 3, 1
2015/3/11, 49, 35, 14, 19, , 5
2015/3/12, 82, 46, 14, 16, 1, 2
2015/3/13, 118, 16, 24, 18, , 2
2015/3/14, 44, 34, 19, 13, , 2
2015/3/15, 93, 29, 21, 12, , 2
2015/3/16, 64, 29, 16, 17, 1, 2
2015/3/17, 78, 41, 17, 23, 1, 3
2015/3/18, 111, 46, 18, 22, 1, 3
2015/3/19, 126, 55, 17, 20, 1, 3
2015/3/20, 149, 50, 17, 25, 1, 3
2015/3/21, 136, 13, 24, 17, , 1
2015/3/22, 35, 21, 24, 16, 1, 2
2015/3/23, 51, 19, 15, 25, 1, 2
2015/3/24, 49, 9, 23, 19, 1, 2
2015/3/25, 22, 12, 20, 21, 3, 2
2015/3/26, 28, 9, 30, 12, 1, 1
2015/3/27, 20, 16, 14, 23, 1, 2
2015/3/28, 37, 12, 26, 10, 2, 2
2015/3/29, 32, 14, 28, 11, 2, 2
2015/3/30, 21, 16, 28, 7, 1, 16
2015/3/31, 34, 16, 26, 11, 1, 
2014/10/1, 33, 11, 16, 11, 3, 1
2014/10/2, 36, 13, 17, 10, 5, 1
2014/10/3, 46, 7, 23, 7, 5, 1
2014/10/4, 27, 10, 23, 9, 6, 2
2014/10/5, 36, 11, 26, 11, 9, 2
2014/10/6, 31, 8, 21, 12, 10, 2
2014/10/7, 28, 9, 23, 6, 10, 2
2014/10/8, 28, 12, 25, 5, 11, 2
2014/10/9, 33, 9, 20, 7, 8, 2
2014/10/10, 28, 14, 11, 20, 9, 4
2014/10/11, 50, 9, 15, 9, 8, 3
2014/10/12, 40, 9, 21, 4, 5, 2
2014/10/13, 35, 6, 18, 1, 3, 1
2014/10/14, 25, 16, 9, 19, 4, 1
2014/10/15, 57, 14, 18, 13, 4, 
2014/10/16, 40, 14, 21, 6, 4, 
2014/10/17, 41, 15, 23, 5, 3, 
2014/10/18, 43, 11, 26, 2, 2, 
2014/10/19, 31, 8, 23, 5, 2, 
2014/10/20, 25, 8, 25, 3, 3, 
2014/10/21, 24, 13, 21, 9, 2, 1
2014/10/22, 43, 7, , , , 
2014/10/23, 23, 8, , , , 
2014/10/24, 24, 8, , , , 
2014/10/25, 27, 6, , , , 
2014/10/27, 17, 12, , , , 
2014/10/28, 40, 15, , , , 
2014/10/29, 48, 11, , , , 
2014/10/30, 39, 24, , , , 
2014/10/31, 74, 29, , , , 
2014/11/1, 77, 10, , , , 
2014/11/2, 30, 6, , , , 
2014/11/3, 21, 6, , , , 
2014/11/4, 18, 7, , , , 
2014/11/5, 31, 19, , , , 
2014/11/6, 53, 39, , , , 
2014/11/7, 95, 6, , , , 
2014/11/8, 19, 10, , , , 
2014/11/9, 28, 16, , , , 
2014/11/10, 59, 9, , , , 
2014/11/11, 32, 8, , , , 
2014/11/12, 27, 8, , , , 
2014/11/13, 25, 10, , , , 
2014/11/14, 31, 10, , , , 
2014/11/15, 32, 10, , , , 
2014/11/16, 39, 15, , , , 
2014/11/17, 58, 8, , , , 
2014/11/18, 36, 18, , , , 
2014/11/19, 64, 19, , , , 
2014/11/20, 67, 25, , , , 
2014/11/21, 82, 25, , , , 
2014/11/22, 82, 15, , , , 
2014/11/23, 54, 8, , , , 
2014/11/24, 33, 16, , , , 
2014/11/25, 55, 15, , , , 
2014/11/26, 55, 21, , 15, 2, 4
2014/11/27, 70, 23, 1, 10, 2, 3
2014/11/28, 76, 20, 3, 9, 1, 3
2014/11/29, 66, 30, 1, 9, 2, 4
2014/11/30, 87, 21, 11, 10, 1, 4
2014/12/1, 68, 21, 3, 10, 1, 3
2014/12/2, 67, 11, 20, 10, 1, 1
2014/12/3, 29, 12, 17, 16, 1, 2
2014/12/4, 36, 23, 12, 15, 1, 2
2014/12/5, 70, 14, 19, 13, 1, 2
2014/12/6, 47, 15, 15, 16, 1, 2
2014/12/7, 45, 10, 27, 5, 1, 2
2014/12/8, 29, 9, 22, 11, 1, 2
2014/12/9, 30, 11, 19, 15, 2, 2
2014/12/10, 37, 12, 29, 10, 1, 1
2014/12/11, 32, 10, 28, 7, 1, 
2014/12/12, 29, 9, 29, 14, 2, 1
2014/12/13, 26, 19, 6, 23, 2, 3
2014/12/14, 62, 9, 23, 9, 2, 1
2014/12/15, 31, 5, 20, 22, 3, 3
2014/12/16, 56, , 9, 23, 3, 3
2014/12/17, 51, 12, 25, 7, 2, 2
2014/12/18, 27, 6, 27, 3, 1, 
2014/12/19, 13, 11, 26, 11, 1, 
2014/12/20, 30, 13, 24, 11, 2, 
2014/12/21, 35, 7, 29, 3, 1, 
2014/12/22, 21, 16, 26, 3, 1, 2
2014/12/23, 34, 9, 27, 7, 2, 2
2014/12/24, 21, 9, 25, 8, 2, 3
2014/12/25, 23, 10, 22, 6, 1, 3
2014/12/26, 26, 10, 23, 8, 2, 3
2014/12/27, 32, 5, 23, 8, 2, 2
2014/12/28, 22, 18, 19, 11, 2, 3
2014/12/29, 56, , , , , 
2014/7/1, 42, 14, 36, 11, 3, 
2014/7/2, 49, 11, 26, 6, 3, 
2014/7/3, 38, 5, 16, 4, 4, 
2014/7/4, 19, 7, 22, 5, 6, 1
2014/7/5, 22, 7, 22, 4, 5, 
2014/7/6, 25, 6, 19, 6, 5, 
2014/7/7, 20, 7, 18, 7, 4, 
2014/7/8, 23, 7, 24, 3, 5, 
2014/7/9, 25, 8, 22, 4, 6, 
2014/7/10, 29, 8, 19, 6, 6, 1
2014/7/11, 30, 9, 16, 5, 7, 1
2014/7/12, 36, 5, 22, 2, 7, 
2014/7/13, 18, 7, 17, 5, 7, 
2014/7/14, 24, 8, 24, 5, 7, 
2014/7/15, 25, 8, 11, 7, 7, 1
2014/7/16, 24, 9, 24, 6, 8, 1
2014/7/17, 29, 12, 31, 6, 9, 1
2014/7/18, 43, 11, 20, 7, 10, 1
2014/7/19, 45, 10, 22, 3, 9, 1
2014/7/20, 39, 8, 20, 4, 8, 
2014/7/21, 27, 11, 26, 7, 8, 1
2014/7/22, 39, 15, 40, 5, 4, 1
2014/7/23, 53, 13, 43, 4, 1, 1
2014/7/24, 53, , 44, 6, 1, 1
2014/7/29, 33, 16, 23, 5, 3, 1
2014/7/30, 33, 11, 17, 5, 3, 1
2014/7/31, 26, 16, 19, 7, 4, 1
2014/8/1, 61, 9, 25, 4, 4, 1
2014/8/2, 30, 7, 23, 2, 3, 1
2014/8/3, 15, 7, 23, 8, 4, 
2014/8/4, 23, 10, 15, 9, 3, 1
2014/8/5, 34, , , , , 
2014/8/7, 35, 16, 24, 8, 1, 
2014/8/8, 41, 15, 17, 4, , 
2014/8/9, 36, , , , , 
2014/8/11, 21, 11, 26, 4, , 
2014/8/12, 27, 10, 20, 5, , 1
2014/8/13, 28, 9, 18, 7, , 1
2014/8/14, 28, 9, 20, 4, , 
2014/8/15, 24, 9, 27, 4, , 
2014/8/16, 24, 9, 26, 2, , 
2014/8/17, 25, 9, 25, 2, 3, 
2014/8/18, 23, 9, 24, 3, 1, 
2014/8/19, 22, 7, 22, 4, , 
2014/8/20, 21, 8, 19, 7, 1, 1
2014/8/21, 25, 8, 27, 3, 1, 1
2014/8/22, 25, 7, 27, 3, , 
2014/8/23, 20, 9, 28, 5, , 
2014/8/24, 30, 9, 22, 3, 1, 
2014/8/25, 22, 9, 18, 6, 2, 2
2014/8/26, 27, 13, 23, 5, 1, 2
2014/8/27, 36, 10, 22, 5, 2, 1
2014/8/28, 21, 13, 24, 3, 1, 1
2014/8/29, 30, 14, 22, 4, 1, 2
2014/8/30, 35, 12, 25, 4, 1, 1
2014/8/31, 33, 6, 21, 4, 1, 1
2014/9/1, 18, 14, 24, 8, 1, 1
2014/9/2, 44, 29, 25, 12, 1, 1
2014/9/3, 83, 26, 26, 13, 1, 2
2014/9/4, 77, 27, 31, 13, 1, 2
2014/9/5, 78, 32, 32, 12, 1, 2
2014/9/6, 93, 15, 26, 5, 5, 1
2014/9/7, 50, 14, 25, 10, 2, 1
2014/9/8, 42, 27, 31, 14, 3, 1
2014/9/9, 76, 28, 34, 15, 2, 2
2014/9/10, 81, 25, 22, 10, 2, 1
2014/9/11, 76, 27, 24, 10, 2, 1
2014/9/12, 81, 17, 28, 8, 2, 1
2014/9/13, 57, 14, 29, 4, 3, 1
2014/9/14, 51, 15, 22, 6, 4, 1
2014/9/15, 51, 30, 19, 12, 4, 2
2014/9/16, 87, 29, 30, 9, 5, 1
2014/9/17, 86, 37, 27, 9, 5, 2
2014/9/18, 107, 26, 18, 12, 6, 2
2014/9/19, 81, 25, 21, 9, 5, 2
2014/9/20, 78, 19, 25, 6, 12, 1
2014/9/21, 60, 31, 20, 11, 11, 2
2014/9/22, 93, 29, 24, 11, 10, 1
2014/9/23, 88, 11, 21, 6, 1, 1
2014/9/24, 37, 9, 19, 7, 2, 1
2014/9/25, 29, 11, 19, 7, 2, 1
2014/9/26, 34, 16, 18, 11, 3, 2
2014/9/27, 55, 17, 22, 11, 3, 2
2014/9/28, 60, 17, 14, 8, 4, 1
2014/9/29, 58, 15, 24, 8, 4, 1
2014/9/30, 53, 11, 16, 10, 3, 2
2014/4/1, 66, 34, 16, 16, 8, 2
2014/4/2, 84, 45, 10, 39, 9, 2
2014/4/3, 116, 17, 27, 60, 8, 2
2014/4/4, 47, 9, 24, , 7, 1
2014/4/5, 33, 6, 19, , 8, 1
2014/4/6, 16, 5, 27, 9, 8, 1
2014/4/7, 16, 13, 29, 8, 8, 1
2014/4/8, 29, 19, 28, 10, 8, 1
2014/4/9, 39, 15, 28, 12, 9, 1
2014/4/10, 42, 14, 26, 13, 6, 1
2014/4/11, 43, 14, 29, 10, 3, 1
2014/4/12, 35, 15, 29, 7, 3, 1
2014/4/13, 38, 18, 27, 11, 4, 1
2014/4/14, 43, 14, 28, 8, 3, 1
2014/4/15, 33, 24, 32, 9, 4, 1
2014/4/16, 56, 24, 29, 12, 5, 1
2014/4/17, 61, 15, 31, 8, 5, 1
2014/4/18, 42, 15, 32, 8, 5, 1
2014/4/19, 38, 22, 29, 5, 6, 1
2014/4/20, 66, 24, 39, 8, 7, 1
2014/4/21, 73, 14, 30, 12, 7, 1
2014/4/22, 49, 13, 29, 11, 6, 1
2014/4/23, 40, 14, 33, 13, 7, 1
2014/4/24, 39, 20, 21, 13, 7, 2
2014/4/25, 61, 13, 35, 5, 9, 1
2014/4/26, 30, 6, 32, 7, 7, 1
2014/4/27, 20, 19, 26, 12, 1, 2
2014/4/28, 58, 21, 31, 12, 1, 2
2014/4/29, 62, 28, 31, 11, 1, 2
2014/4/30, 83, 9, 21, 11, 1, 2
2014/5/1, 31, 23, 25, 12, 1, 1
2014/5/2, 61, 16, 36, 11, , 
2014/5/3, 42, 18, 40, 12, , 
2014/5/4, 54, 20, 37, 9, 1, 
2014/5/5, 60, 10, 29, 10, 1, 
2014/5/6, 25, 12, 30, 7, 1, 
2014/5/7, 25, 9, 29, 8, 2, 
2014/5/8, 18, 18, 32, 6, 2, 
2014/5/9, 32, 18, 30, 5, 3, 
2014/5/10, 33, 12, 30, 4, 3, 
2014/5/11, 23, 11, 27, 9, 4, 
2014/5/12, 25, 8, 30, 8, 3, 
2014/5/13, 20, 12, 27, 11, 2, 
2014/5/14, 34, 12, 32, 13, 2, 
2014/5/15, 34, 19, 34, 16, 3, 1
2014/5/16, 56, 14, 41, 11, 4, 
2014/5/17, 47, 22, 44, 13, 6, 1
2014/5/18, 69, 22, 38, 13, 7, 1
2014/5/19, 65, 14, 35, 11, 6, 1
2014/5/20, 43, 11, 35, 11, 6, 
2014/5/21, 28, 10, 26, 12, 7, 1
2014/5/22, 32, 8, 27, 11, 7, 1
2014/5/23, 26, 11, 28, 10, 7, 
2014/5/24, 39, 7, 29, 7, 7, 
2014/5/25, 23, 10, 34, 8, 7, 
2014/5/26, 30, 12, 21, 14, 7, 1
2014/5/27, 44, 11, 17, 16, 8, 1
2014/5/28, 40, 9, 15, 22, 8, 1
2014/5/29, 31, 13, 18, 10, 7, 1
2014/5/30, 51, 20, 25, 12, 8, 1
2014/5/31, 65, 20, 26, 10, 8, 1
2014/6/1, 63, 7, 23, 9, 9, 
2014/6/2, 24, 7, 22, 6, 6, 
2014/6/3, 24, 7, 17, 10, 2, 1
2014/6/4, 25, 9, 26, 7, 2, 
2014/6/5, 25, 11, 34, 7, 3, 
2014/6/6, 33, 13, 28, 8, 3, 1
2014/6/7, 45, 10, 25, 4, 2, 1
2014/6/8, 25, 11, 26, 8, 3, 
2014/6/9, 30, 8, 25, 7, 3, 
2014/6/10, 24, 10, 23, 5, 2, 
2014/6/11, 28, 11, 27, 4, 3, 
2014/6/12, 36, 11, 21, 1, 3, 
2014/6/13, 41, 11, 26, 5, 3, 
2014/6/14, 43, 11, 25, 2, 3, 
2014/6/15, 43, 10, 25, 4, 3, 
2014/6/16, 35, 12, 23, 4, 4, 
2014/6/17, 46, 13, 19, 6, 4, 
2014/6/18, 45, 14, 23, 6, 5, 1
2014/6/19, 49, 13, 29, 6, 5, 
2014/6/20, 43, 8, 28, 4, 5, 
2014/6/21, 30, 11, 37, 3, 6, 
2014/6/22, 42, 19, 33, 7, 6, 1
2014/6/23, 54, 9, 25, 7, 6, 
2014/6/24, 28, 9, 34, 5, 3, 
2014/6/25, 27, 10, 31, 6, 1, 
2014/6/26, 34, 11, 19, 7, 2, 
2014/6/27, 41, 11, 18, 8, 3, 
2014/6/28, 30, 9, 25, 4, 3, 
2014/6/29, 32, 10, 32, 6, 3, 
2014/6/30, 36, 12, 35, 7, 3, 
2014/1/2, 16, 12, 19, 13, 6, 1
2014/1/3, 27, 15, 31, 6, 6, 1
2014/1/4, 32, 13, 26, 20, 6, 3
2014/1/5, 39, 8, 26, 9, 6, 1
2014/1/6, 19, 17, 30, 5, 6, 1
2014/1/7, 37, 15, 27, 8, 6, 1
2014/1/8, 31, 15, 16, 16, 4, 4
2014/1/9, 34, 10, 22, 15, 4, 2
2014/1/10, 30, 13, 16, 19, 3, 
2014/1/11, 33, 34, 1, 35, 6, 5
2014/1/12, 109, 18, 17, 14, 3, 
2014/1/13, 60, 9, 25, 14, 4, 
2014/1/14, 23, 14, 16, 20, 5, 1
2014/1/15, 40, 8, 24, 12, , 
2014/1/16, 28, 7, 21, 10, 1, 2
2014/1/17, 23, 8, 26, 13, 1, 2
2014/1/18, 26, 9, 23, 8, 1, 1
2014/1/19, 31, 8, 19, 13, 1, 2
2014/1/20, 31, 17, 6, 22, 2, 3
2014/1/21, 59, 14, 18, 15, 1, 2
2014/1/22, 44, 17, 10, 22, 1, 2
2014/1/23, 47, 17, 20, 16, 1, 2
2014/1/24, 46, , 16, 17, 1, 2
2014/1/25, 5, , 26, 8, , 1
2014/1/29, 31, 11, 11, 15, 3, 2
2014/1/30, 38, 34, 10, 12, 2, 3
2014/1/31, 94, 18, 22, 13, 3, 2
2014/2/1, 56, 15, 27, 7, 3, 2
2014/2/2, 32, 14, 27, 7, 3, 2
2014/2/3, 28, 13, 27, 4, 3, 2
2014/2/4, 26, 9, 26, 7, 3, 2
2014/2/5, 20, 11, 29, 2, 5, 2
2014/2/6, 19, , , , , 
2014/2/8, 25, 17, 28, 5, 1, 1
2014/2/9, 34, 14, 27, 7, 1, 1
2014/2/10, 32, 9, 22, 12, , 1
2014/2/11, 28, 11, 27, 10, 1, 1
2014/2/12, 26, 15, 27, 8, 1, 1
2014/2/13, 30, 10, 23, 12, 1, 1
2014/2/14, 24, 12, 27, 8, 2, 1
2014/2/15, 28, 17, 28, 7, 1, 1
2014/2/16, 38, 21, 18, 14, 1, 2
2014/2/17, 50, 12, 23, 10, 1, 1
2014/2/18, 29, 11, 18, 15, 1, 1
2014/2/19, 34, 9, 19, 15, 1, 1
2014/2/20, 28, 10, 24, 10, 2, 1
2014/2/21, 26, 11, 22, 13, 2, 1
2014/2/22, 28, 16, 24, 9, 2, 1
2014/2/23, 34, 13, 27, 5, 2, 1
2014/2/24, 29, 10, 27, 9, 3, 1
2014/2/25, 25, 14, 29, 9, 3, 1
2014/2/26, 30, 19, 22, 11, 3, 1
2014/2/27, 38, 15, 29, 9, 4, 1
2014/2/28, 31, 10, 26, 11, 5, 1
2014/3/1, 25, 16, 16, 19, 7, 2
2014/3/2, 45, 7, 24, 12, 6, 1
