Date,Time,"Nitrogen dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2020-08-18,14:00:00,4.50121,P ugm-3,0.058578,P mgm-3,3.1,P ugm-3 (TEOM FDMS),2.7,P ugm-3 (TEOM FDMS),257.9,N deg,3.7,N ms-1,22.1,N degC
2020-08-18,15:00:00,3.33042,P ugm-3,0.037903,P mgm-3,4.2,P ugm-3 (TEOM FDMS),3.6,P ugm-3 (TEOM FDMS),270,N deg,4.4,N ms-1,21.8,N degC
2020-08-18,16:00:00,4.99044,P ugm-3,0.065469,P mgm-3,5.1,N ugm-3 (TEOM FDMS),2.7,P ugm-3 (TEOM FDMS),278.2,N deg,5,N ms-1,21.4,N degC
2020-08-18,17:00:00,4.61677,P ugm-3,0.058578,P mgm-3,3.2,P ugm-3 (TEOM FDMS),3.7,P ugm-3 (TEOM FDMS),283.7,N deg,5,N ms-1,20.5,N degC
2020-08-18,18:00:00,4.62093,P ugm-3,0.072361,P mgm-3,1.7,P ugm-3 (TEOM FDMS),2.1,P ugm-3 (TEOM FDMS),280.5,N deg,4.1,N ms-1,19.3,N degC
2020-08-18,19:00:00,8.31327,P ugm-3,0.103373,P mgm-3,4.9,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS),271.3,N deg,2.9,N ms-1,17.7,N degC
2020-08-18,20:00:00,22.10901,P ugm-3,0.134384,P mgm-3,6,N ugm-3 (TEOM FDMS),2.9,P ugm-3 (TEOM FDMS),264.8,N deg,2.2,N ms-1,16.3,N degC
2020-08-18,21:00:00,20.63167,P ugm-3,0.134384,P mgm-3,4.1,P ugm-3 (TEOM FDMS),3.1,P ugm-3 (TEOM FDMS),262,N deg,1.7,N ms-1,15.4,N degC
2020-08-18,22:00:00,12.15854,P ugm-3,0.151613,P mgm-3,4.8,P ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS),218.6,N deg,0.6,N ms-1,14.3,N degC
2020-08-18,23:00:00,19.15776,P ugm-3,0.16195,P mgm-3,7.6,N ugm-3 (TEOM FDMS),3.1,P ugm-3 (TEOM FDMS),139.5,N deg,1.6,N ms-1,15.7,N degC
2020-08-18,24:00:00,9.84736,P ugm-3,0.16195,P mgm-3,2.7,P ugm-3 (TEOM FDMS),0.9,P ugm-3 (TEOM FDMS),180.6,N deg,3.3,N ms-1,15.9,N degC
2020-08-19,01:00:00,5.50712,P ugm-3,0.073509,P mgm-3,5.3,N ugm-3 (TEOM FDMS),2.6,P ugm-3 (TEOM FDMS),153,N deg,1.4,N ms-1,13.7,N degC
2020-08-19,02:00:00,5.35304,P ugm-3,0.082698,P mgm-3,6.7,N ugm-3 (TEOM FDMS),3.8,P ugm-3 (TEOM FDMS),150.7,N deg,2.5,N ms-1,14.2,N degC
2020-08-19,03:00:00,4.49084,P ugm-3,0.068915,P mgm-3,6.6,N ugm-3 (TEOM FDMS),1.9,P ugm-3 (TEOM FDMS),144.6,N deg,3.3,N ms-1,14.8,N degC
2020-08-19,04:00:00,5.3309,P ugm-3,0.062024,P mgm-3,9.3,N ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS),126.7,N deg,3.8,N ms-1,14.9,N degC
2020-08-19,05:00:00,9.54289,P ugm-3,0.082698,P mgm-3,11.1,N ugm-3 (TEOM FDMS),9.3,N ugm-3 (TEOM FDMS),116.1,N deg,4.3,N ms-1,15.1,N degC
2020-08-19,06:00:00,8.44129,P ugm-3,0.103373,P mgm-3,7.9,N ugm-3 (TEOM FDMS),4.6,P ugm-3 (TEOM FDMS),116,N deg,5.6,N ms-1,15.9,N degC
2020-08-19,07:00:00,15.84945,P ugm-3,0.099927,P mgm-3,8.6,N ugm-3 (TEOM FDMS),2.9,P ugm-3 (TEOM FDMS),125.1,N deg,6.4,N ms-1,16.5,N degC
2020-08-19,08:00:00,20.04412,P ugm-3,0.124047,P mgm-3,7.1,N ugm-3 (TEOM FDMS),5.7,N ugm-3 (TEOM FDMS),127.9,N deg,6.4,N ms-1,17.1,N degC
2020-08-19,09:00:00,18.25537,P ugm-3,0.124047,P mgm-3,4.3,P ugm-3 (TEOM FDMS),2.1,P ugm-3 (TEOM FDMS),137.8,N deg,7,N ms-1,17.6,N degC
2020-08-19,10:00:00,13.81784,P ugm-3,0.117156,P mgm-3,4.5,P ugm-3 (TEOM FDMS),0.5,P ugm-3 (TEOM FDMS),153.1,N deg,8.8,N ms-1,18,N degC
2020-08-19,11:00:00,25.33608,P ugm-3,0.13783,P mgm-3,8.6,N ugm-3 (TEOM FDMS),0.7,P ugm-3 (TEOM FDMS),160,N deg,7.7,N ms-1,18.2,N degC
2020-08-19,12:00:00,11.76891,P ugm-3,0.106818,P mgm-3,3.5,P ugm-3 (TEOM FDMS),1.9,P ugm-3 (TEOM FDMS),179.7,N deg,6.3,N ms-1,19.8,N degC
2020-08-19,13:00:00,16.67819,P ugm-3,0.13783,P mgm-3,4.5,P ugm-3 (TEOM FDMS),6.2,N ugm-3 (TEOM FDMS),177,N deg,5.9,N ms-1,19.9,N degC
2020-08-19,14:00:00,14.91178,P ugm-3,0.165396,P mgm-3,7.7,N ugm-3 (TEOM FDMS),2.4,P ugm-3 (TEOM FDMS),177.8,N deg,7.1,N ms-1,21.7,N degC
2020-08-19,15:00:00,12.77363,P ugm-3,0.179179,P mgm-3,3.9,P ugm-3 (TEOM FDMS),1,P ugm-3 (TEOM FDMS),184.6,N deg,6.7,N ms-1,20.9,N degC
2020-08-19,16:00:00,13.64689,P ugm-3,0.189515,P mgm-3,8,N ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),197.8,N deg,6.6,N ms-1,20.8,N degC
2020-08-19,17:00:00,14.95679,P ugm-3,0.175732,P mgm-3,7.2,N ugm-3 (TEOM FDMS),2,P ugm-3 (TEOM FDMS),193.8,N deg,6.8,N ms-1,20.1,N degC
2020-08-19,18:00:00,16.78082,P ugm-3,0.168842,P mgm-3,5.1,N ugm-3 (TEOM FDMS),3.9,P ugm-3 (TEOM FDMS),195.9,N deg,6,N ms-1,19.2,N degC
2020-08-19,19:00:00,16.91785,P ugm-3,0.158505,P mgm-3,6.8,N ugm-3 (TEOM FDMS),0.9,P ugm-3 (TEOM FDMS),191.9,N deg,6.4,N ms-1,18.6,N degC
2020-08-19,20:00:00,12.13499,P ugm-3,0.155059,P mgm-3,5.3,N ugm-3 (TEOM FDMS),-1.1,P ugm-3 (TEOM FDMS),184,N deg,5.5,N ms-1,17.8,N degC
2020-08-19,21:00:00,9.45709,P ugm-3,0.158505,P mgm-3,9,N ugm-3 (TEOM FDMS),1.5,P ugm-3 (TEOM FDMS),183.2,N deg,5.1,N ms-1,17.7,N degC
2020-08-19,22:00:00,8.59835,P ugm-3,0.16195,P mgm-3,6.8,N ugm-3 (TEOM FDMS),0.8,P ugm-3 (TEOM FDMS),165.7,N deg,6,N ms-1,17.8,N degC
2020-08-19,23:00:00,7.74584,P ugm-3,0.151613,P mgm-3,6.9,N ugm-3 (TEOM FDMS),-3.6,P ugm-3 (TEOM FDMS),186.8,N deg,7.6,N ms-1,18.5,N degC
2020-08-19,24:00:00,4.53721,P ugm-3,0.068915,P mgm-3,11.4,N ugm-3 (TEOM FDMS),5.1,N ugm-3 (TEOM FDMS),210.6,N deg,10,N ms-1,18.6,N degC
2020-08-20,01:00:00,8.46228,P ugm-3,0.078104,P mgm-3,13.6,N ugm-3 (TEOM FDMS),4.1,P ugm-3 (TEOM FDMS),232.6,N deg,6.5,N ms-1,15.3,N degC
2020-08-20,02:00:00,8.10707,P ugm-3,0.062024,P mgm-3,15.2,N ugm-3 (TEOM FDMS),5.5,N ugm-3 (TEOM FDMS),238.8,N deg,6.5,N ms-1,14.8,N degC
2020-08-20,03:00:00,11.14202,P ugm-3,0.058578,P mgm-3,15.8,N ugm-3 (TEOM FDMS),4.6,P ugm-3 (TEOM FDMS),235.6,N deg,6.1,N ms-1,14.4,N degC
2020-08-20,04:00:00,5.15652,P ugm-3,0.079252,P mgm-3,14.4,N ugm-3 (TEOM FDMS),6.2,N ugm-3 (TEOM FDMS),223,N deg,6,N ms-1,14.2,N degC
2020-08-20,05:00:00,15.77475,P ugm-3,0.096481,P mgm-3,14.2,N ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),206.4,N deg,6.5,N ms-1,14.2,N degC
2020-08-20,06:00:00,23.67078,P ugm-3,0.103373,P mgm-3,15.4,N ugm-3 (TEOM FDMS),4.2,P ugm-3 (TEOM FDMS),201.3,N deg,7.8,N ms-1,14.6,N degC
2020-08-20,07:00:00,16.1477,P ugm-3,0.103373,P mgm-3,17,N ugm-3 (TEOM FDMS),5.6,N ugm-3 (TEOM FDMS),202.1,N deg,8.7,N ms-1,15.5,N degC
2020-08-20,08:00:00,14.05033,P ugm-3,0.093035,P mgm-3,14.2,N ugm-3 (TEOM FDMS),5.7,N ugm-3 (TEOM FDMS),201.7,N deg,9,N ms-1,16.9,N degC
2020-08-20,09:00:00,16.5829,P ugm-3,0.079252,P mgm-3,17.4,N ugm-3 (TEOM FDMS),6.5,N ugm-3 (TEOM FDMS),199,N deg,9.4,N ms-1,17.9,N degC
2020-08-20,10:00:00,13.89047,P ugm-3,0.051686,P mgm-3,15.1,N ugm-3 (TEOM FDMS),4.6,P ugm-3 (TEOM FDMS),195.8,N deg,9.4,N ms-1,18.7,N degC
2020-08-20,11:00:00,14.76996,P ugm-3,0.041349,P mgm-3,16.5,N ugm-3 (TEOM FDMS),5.2,N ugm-3 (TEOM FDMS),191.7,N deg,9.6,N ms-1,19.3,N degC
2020-08-20,12:00:00,14.27866,P ugm-3,0.093035,P mgm-3,18.1,N ugm-3 (TEOM FDMS),7.6,N ugm-3 (TEOM FDMS),190.7,N deg,9.6,N ms-1,19.6,N degC
2020-08-20,13:00:00,15.50691,P ugm-3,0.13783,P mgm-3,18,N ugm-3 (TEOM FDMS),8.7,N ugm-3 (TEOM FDMS),191.4,N deg,9.7,N ms-1,19.6,N degC
2020-08-20,14:00:00,12.56261,P ugm-3,0.13783,P mgm-3,13.6,N ugm-3 (TEOM FDMS),6.7,N ugm-3 (TEOM FDMS),190.3,N deg,9.7,N ms-1,19.5,N degC
2020-08-20,15:00:00,14.71186,P ugm-3,0.130939,P mgm-3,16.1,N ugm-3 (TEOM FDMS),7.7,N ugm-3 (TEOM FDMS),189.2,N deg,10,N ms-1,19.2,N degC
2020-08-20,16:00:00,15.68337,P ugm-3,0.155059,P mgm-3,15.1,N ugm-3 (TEOM FDMS),7.8,N ugm-3 (TEOM FDMS),188.6,N deg,10.1,N ms-1,19,N degC
2020-08-20,17:00:00,13.50715,P ugm-3,0.155059,P mgm-3,14.3,N ugm-3 (TEOM FDMS),6.2,N ugm-3 (TEOM FDMS),188.1,N deg,9.6,N ms-1,18.6,N degC
2020-08-20,18:00:00,16.94762,P ugm-3,0.155059,P mgm-3,16.5,N ugm-3 (TEOM FDMS),5.8,N ugm-3 (TEOM FDMS),185.4,N deg,9.3,N ms-1,17.7,N degC
2020-08-20,19:00:00,18.32671,P ugm-3,0.16195,P mgm-3,19.8,N ugm-3 (TEOM FDMS),6.9,N ugm-3 (TEOM FDMS),182.6,N deg,8.8,N ms-1,16.9,N degC
2020-08-20,20:00:00,18.76542,P ugm-3,0.182625,P mgm-3,16.6,N ugm-3 (TEOM FDMS),4.4,P ugm-3 (TEOM FDMS),178.5,N deg,8.4,N ms-1,16.6,N degC
2020-08-20,21:00:00,12.16061,P ugm-3,0.141276,P mgm-3,13.1,N ugm-3 (TEOM FDMS),5.3,N ugm-3 (TEOM FDMS),172.9,N deg,7.5,N ms-1,16.4,N degC
2020-08-20,22:00:00,11.4998,P ugm-3,0.134384,P mgm-3,14.8,N ugm-3 (TEOM FDMS),6.3,N ugm-3 (TEOM FDMS),169.3,N deg,7.3,N ms-1,16.3,N degC
2020-08-20,23:00:00,16.47363,P ugm-3,0.120601,P mgm-3,13.9,N ugm-3 (TEOM FDMS),4.8,P ugm-3 (TEOM FDMS),173.7,N deg,7.5,N ms-1,16.6,N degC
2020-08-20,24:00:00,8.26068,P ugm-3,0.117156,P mgm-3,9.2,N ugm-3 (TEOM FDMS),1.7,P ugm-3 (TEOM FDMS),181.2,N deg,8.1,N ms-1,16.5,N degC
2020-08-21,01:00:00,4.32893,P ugm-3,0.045943,P mgm-3,14.7,N ugm-3 (TEOM FDMS),No data,P ugm-3 (TEOM FDMS),189.4,N deg,10.8,N ms-1,16.4,N degC
2020-08-21,02:00:00,4.07429,P ugm-3,0.073509,P mgm-3,15.6,N ugm-3 (TEOM FDMS),1.6,P ugm-3 (TEOM FDMS),198.8,N deg,10.4,N ms-1,16.3,N degC
2020-08-21,03:00:00,4.41334,P ugm-3,0.086144,P mgm-3,15.5,N ugm-3 (TEOM FDMS),7.5,N ugm-3 (TEOM FDMS),203.2,N deg,11.3,N ms-1,16.5,N degC
2020-08-21,04:00:00,4.39882,P ugm-3,0.099927,P mgm-3,16.3,N ugm-3 (TEOM FDMS),5.5,N ugm-3 (TEOM FDMS),210.1,N deg,11.7,N ms-1,16.4,N degC
2020-08-21,05:00:00,5.27623,P ugm-3,0.068915,P mgm-3,16.3,N ugm-3 (TEOM FDMS),5.5,N ugm-3 (TEOM FDMS),217.5,N deg,11.8,N ms-1,16.2,N degC
2020-08-21,06:00:00,8.18941,P ugm-3,0.079252,P mgm-3,11.8,N ugm-3 (TEOM FDMS),4.9,P ugm-3 (TEOM FDMS),220.1,N deg,11.1,N ms-1,16.3,N degC
2020-08-21,07:00:00,8.5693,P ugm-3,0.075807,P mgm-3,12,N ugm-3 (TEOM FDMS),5.4,N ugm-3 (TEOM FDMS),223,N deg,11.4,N ms-1,16.9,N degC
2020-08-21,08:00:00,9.84113,P ugm-3,0.093035,P mgm-3,25.2,N ugm-3 (TEOM FDMS),5.3,N ugm-3 (TEOM FDMS),226.3,N deg,11.6,N ms-1,17.8,N degC
2020-08-21,09:00:00,9.45294,P ugm-3,0.079252,P mgm-3,18.1,N ugm-3 (TEOM FDMS),4.5,P ugm-3 (TEOM FDMS),225.8,N deg,11.3,N ms-1,18.4,N degC
2020-08-21,10:00:00,8.59213,P ugm-3,0.099927,P mgm-3,11.7,N ugm-3 (TEOM FDMS),5.2,N ugm-3 (TEOM FDMS),226.4,N deg,11.2,N ms-1,18.6,N degC
2020-08-21,11:00:00,9.40657,P ugm-3,0.096481,P mgm-3,11.3,N ugm-3 (TEOM FDMS),5.9,N ugm-3 (TEOM FDMS),227,N deg,10.9,N ms-1,18.9,N degC
2020-08-21,12:00:00,9.1381,P ugm-3,0.099927,P mgm-3,16,N ugm-3 (TEOM FDMS),6.8,N ugm-3 (TEOM FDMS),228,N deg,10.6,N ms-1,19.2,N degC
2020-08-21,13:00:00,8.09667,P ugm-3,0.106818,P mgm-3,12.2,N ugm-3 (TEOM FDMS),6.4,N ugm-3 (TEOM FDMS),230.4,N deg,10.3,N ms-1,19.3,N degC
2020-08-21,14:00:00,9.52629,P ugm-3,0.099927,P mgm-3,10,N ugm-3 (TEOM FDMS),2.7,P ugm-3 (TEOM FDMS),230.8,N deg,9.8,N ms-1,19.2,N degC
2020-08-21,15:00:00,10.27569,P ugm-3,0.096481,P mgm-3,10.1,N ugm-3 (TEOM FDMS),6.3,N ugm-3 (TEOM FDMS),234.8,N deg,8.7,N ms-1,18.9,N degC
2020-08-21,16:00:00,7.51335,P ugm-3,0.068915,P mgm-3,9.5,N ugm-3 (TEOM FDMS),4.4,P ugm-3 (TEOM FDMS),237,N deg,7.9,N ms-1,18.6,N degC
2020-08-21,17:00:00,8.21016,P ugm-3,0.068915,P mgm-3,11.8,N ugm-3 (TEOM FDMS),3.6,P ugm-3 (TEOM FDMS),238.1,N deg,7.6,N ms-1,18.1,N degC
2020-08-21,18:00:00,8.01295,P ugm-3,0.068915,P mgm-3,11,N ugm-3 (TEOM FDMS),5.7,N ugm-3 (TEOM FDMS),236.5,N deg,7,N ms-1,17.3,N degC
2020-08-21,19:00:00,7.60609,P ugm-3,0.051686,P mgm-3,9.5,N ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),234.2,N deg,7.4,N ms-1,16.5,N degC
2020-08-21,20:00:00,8.48973,P ugm-3,0.044795,P mgm-3,7.3,N ugm-3 (TEOM FDMS),1.1,P ugm-3 (TEOM FDMS),233.6,N deg,8.4,N ms-1,16.1,N degC
2020-08-21,21:00:00,6.21662,P ugm-3,0.048241,P mgm-3,7.4,N ugm-3 (TEOM FDMS),5.1,N ugm-3 (TEOM FDMS),235.6,N deg,8.9,N ms-1,15.7,N degC
2020-08-21,22:00:00,5.97512,P ugm-3,0.055132,P mgm-3,9.6,N ugm-3 (TEOM FDMS),3.5,P ugm-3 (TEOM FDMS),237.3,N deg,8.9,N ms-1,15.4,N degC
2020-08-21,23:00:00,4.84583,P ugm-3,0.051686,P mgm-3,11,N ugm-3 (TEOM FDMS),4.9,P ugm-3 (TEOM FDMS),238.9,N deg,9.1,N ms-1,15.3,N degC
2020-08-21,24:00:00,5.16067,P ugm-3,0.041349,P mgm-3,8.3,N ugm-3 (TEOM FDMS),6.2,N ugm-3 (TEOM FDMS),243.5,N deg,9,N ms-1,15.1,N degC
2020-08-22,01:00:00,10.14145,P ugm-3,0.082698,P mgm-3,8.6,N ugm-3 (TEOM FDMS),5.7,N ugm-3 (TEOM FDMS),236.6,N deg,6.8,N ms-1,14.6,N degC
2020-08-22,02:00:00,8.22423,P ugm-3,0.141276,P mgm-3,7.5,N ugm-3 (TEOM FDMS),5.3,N ugm-3 (TEOM FDMS),243.6,N deg,7.9,N ms-1,14.7,N degC
2020-08-22,03:00:00,10.00721,P ugm-3,0.124047,P mgm-3,12.5,N ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS),244.2,N deg,8.2,N ms-1,14.6,N degC
2020-08-22,04:00:00,10.6978,P ugm-3,0.110264,P mgm-3,10,N ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS),245.8,N deg,7.5,N ms-1,14.4,N degC
2020-08-22,05:00:00,9.20729,P ugm-3,0.124047,P mgm-3,10.8,N ugm-3 (TEOM FDMS),4.9,P ugm-3 (TEOM FDMS),246.9,N deg,7.3,N ms-1,14.3,N degC
2020-08-22,06:00:00,7.93546,P ugm-3,0.13783,P mgm-3,13,N ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS),249.5,N deg,7.2,N ms-1,14.4,N degC
2020-08-22,07:00:00,7.9922,P ugm-3,0.13783,P mgm-3,4.7,P ugm-3 (TEOM FDMS),-0.3,P ugm-3 (TEOM FDMS),251.2,N deg,7.8,N ms-1,15,N degC
2020-08-22,08:00:00,8.52708,P ugm-3,0.134384,P mgm-3,7.9,N ugm-3 (TEOM FDMS),1.3,P ugm-3 (TEOM FDMS),254.4,N deg,8.8,N ms-1,16.2,N degC
2020-08-22,09:00:00,8.46619,P ugm-3,0.110264,P mgm-3,6.8,N ugm-3 (TEOM FDMS),2.2,P ugm-3 (TEOM FDMS),255.1,N deg,9.7,N ms-1,17.1,N degC
2020-08-22,10:00:00,7.14591,P ugm-3,0.075807,P mgm-3,8.6,N ugm-3 (TEOM FDMS),5.3,N ugm-3 (TEOM FDMS),257.6,N deg,10.5,N ms-1,17.7,N degC
2020-08-22,11:00:00,6.38406,P ugm-3,0.037903,P mgm-3,8.1,N ugm-3 (TEOM FDMS),4.7,P ugm-3 (TEOM FDMS),257.8,N deg,10.4,N ms-1,18,N degC
2020-08-22,12:00:00,6.62556,P ugm-3,0.062024,P mgm-3,10.8,N ugm-3 (TEOM FDMS),5.8,N ugm-3 (TEOM FDMS),260.5,N deg,10.6,N ms-1,18.2,N degC
2020-08-22,13:00:00,6.41798,P ugm-3,0.058578,P mgm-3,10.5,N ugm-3 (TEOM FDMS),7,N ugm-3 (TEOM FDMS),261.5,N deg,10.5,N ms-1,18.2,N degC
2020-08-22,14:00:00,5.41462,P ugm-3,0.055132,P mgm-3,11.7,N ugm-3 (TEOM FDMS),5.3,N ugm-3 (TEOM FDMS),262.5,N deg,10.6,N ms-1,18,N degC
2020-08-22,15:00:00,5.86371,P ugm-3,0.068915,P mgm-3,11.3,N ugm-3 (TEOM FDMS),2.9,P ugm-3 (TEOM FDMS),262.5,N deg,10.4,N ms-1,17.7,N degC
2020-08-22,16:00:00,5.97719,P ugm-3,0.075807,P mgm-3,10.9,N ugm-3 (TEOM FDMS),4.6,P ugm-3 (TEOM FDMS),261.1,N deg,9.9,N ms-1,17.2,N degC
2020-08-22,17:00:00,6.11973,P ugm-3,0.103373,P mgm-3,10.6,N ugm-3 (TEOM FDMS),5.5,N ugm-3 (TEOM FDMS),258.2,N deg,9.6,N ms-1,16.7,N degC
2020-08-22,18:00:00,6.03809,P ugm-3,0.093035,P mgm-3,11.9,N ugm-3 (TEOM FDMS),5.1,N ugm-3 (TEOM FDMS),259.6,N deg,8.4,N ms-1,15.5,N degC
2020-08-22,19:00:00,5.59938,P ugm-3,0.106818,P mgm-3,11.7,N ugm-3 (TEOM FDMS),5.3,N ugm-3 (TEOM FDMS),262.5,N deg,7.9,N ms-1,14.8,N degC
2020-08-22,20:00:00,6.10106,P ugm-3,0.11371,P mgm-3,10.4,N ugm-3 (TEOM FDMS),3.9,P ugm-3 (TEOM FDMS),260.3,N deg,8.4,N ms-1,14.7,N degC
2020-08-22,21:00:00,4.77041,P ugm-3,0.124047,P mgm-3,10.6,N ugm-3 (TEOM FDMS),5,P ugm-3 (TEOM FDMS),265,N deg,8.6,N ms-1,15,N degC
2020-08-22,22:00:00,4.15317,P ugm-3,0.134384,P mgm-3,11.6,N ugm-3 (TEOM FDMS),2.4,P ugm-3 (TEOM FDMS),266.3,N deg,9,N ms-1,15.1,N degC
2020-08-22,23:00:00,4.73234,P ugm-3,0.148167,P mgm-3,12.4,N ugm-3 (TEOM FDMS),5.4,N ugm-3 (TEOM FDMS),272.6,N deg,9,N ms-1,15.1,N degC
2020-08-22,24:00:00,4.53098,P ugm-3,0.141276,P mgm-3,7.8,N ugm-3 (TEOM FDMS),2.4,P ugm-3 (TEOM FDMS),280.2,N deg,8.8,N ms-1,15.2,N degC
2020-08-23,01:00:00,4.75979,P ugm-3,0.165396,P mgm-3,12.6,N ugm-3 (TEOM FDMS),2.7,P ugm-3 (TEOM FDMS),271.3,N deg,5.9,N ms-1,13.9,N degC
2020-08-23,02:00:00,5.21002,P ugm-3,0.169989,P mgm-3,11.4,N ugm-3 (TEOM FDMS),3.1,P ugm-3 (TEOM FDMS),280.6,N deg,5.7,N ms-1,14,N degC
2020-08-23,03:00:00,6.94041,P ugm-3,0.189515,P mgm-3,9,N ugm-3 (TEOM FDMS),5.4,N ugm-3 (TEOM FDMS),282.7,N deg,5.4,N ms-1,13.9,N degC
2020-08-23,04:00:00,8.77688,P ugm-3,0.241202,P mgm-3,13.4,N ugm-3 (TEOM FDMS),5.8,N ugm-3 (TEOM FDMS),285.9,N deg,5.1,N ms-1,13.7,N degC
2020-08-23,05:00:00,9.03499,P ugm-3,0.285996,P mgm-3,11.4,N ugm-3 (TEOM FDMS),5.6,N ugm-3 (TEOM FDMS),288.1,N deg,4.4,N ms-1,13.4,N degC
2020-08-23,06:00:00,9.77609,P ugm-3,0.282551,P mgm-3,10.4,N ugm-3 (TEOM FDMS),4.1,P ugm-3 (TEOM FDMS),280,N deg,4.5,N ms-1,14,N degC
2020-08-23,07:00:00,8.08837,P ugm-3,0.16195,P mgm-3,6.8,N ugm-3 (TEOM FDMS),1.3,P ugm-3 (TEOM FDMS),278.3,N deg,4.8,N ms-1,14.4,N degC
2020-08-23,08:00:00,9.92278,P ugm-3,0.206744,P mgm-3,6.7,N ugm-3 (TEOM FDMS),1.4,P ugm-3 (TEOM FDMS),284.9,N deg,5.6,N ms-1,14.5,N degC
2020-08-23,09:00:00,8.81631,P ugm-3,0.134384,P mgm-3,9.1,N ugm-3 (TEOM FDMS),6.3,N ugm-3 (TEOM FDMS),285,N deg,6.1,N ms-1,15.1,N degC
2020-08-23,10:00:00,7.77975,P ugm-3,0.141276,P mgm-3,10.3,N ugm-3 (TEOM FDMS),3.2,P ugm-3 (TEOM FDMS),282.7,N deg,7.6,N ms-1,16.6,N degC
2020-08-23,11:00:00,7.07257,P ugm-3,0.141276,P mgm-3,6.6,N ugm-3 (TEOM FDMS),5.1,N ugm-3 (TEOM FDMS),283.7,N deg,7.7,N ms-1,17.3,N degC
2020-08-23,12:00:00,6.70098,P ugm-3,0.103373,P mgm-3,6.1,N ugm-3 (TEOM FDMS),2.3,P ugm-3 (TEOM FDMS),279.4,N deg,7.8,N ms-1,17.5,N degC
2020-08-23,13:00:00,5.74192,P ugm-3,0.065469,P mgm-3,7.5,N ugm-3 (TEOM FDMS),0.5,P ugm-3 (TEOM FDMS),278,N deg,7.9,N ms-1,17.2,N degC
2020-08-23,14:00:00,5.54886,P ugm-3,0.068915,P mgm-3,4.7,P ugm-3 (TEOM FDMS),3.6,P ugm-3 (TEOM FDMS),277.5,N deg,7.8,N ms-1,16.8,N degC
2020-08-23,15:00:00,4.96139,P ugm-3,0.055132,P mgm-3,6,N ugm-3 (TEOM FDMS),5.6,N ugm-3 (TEOM FDMS),276.7,N deg,7.2,N ms-1,16.2,N degC
2020-08-23,16:00:00,4.52683,P ugm-3,0.072361,P mgm-3,9.4,N ugm-3 (TEOM FDMS),3.4,P ugm-3 (TEOM FDMS),276.5,N deg,6.9,N ms-1,15.7,N degC
2020-08-23,17:00:00,4.66729,P ugm-3,0.082698,P mgm-3,9,N ugm-3 (TEOM FDMS),7.9,N ugm-3 (TEOM FDMS),275.2,N deg,6.4,N ms-1,15.1,N degC
2020-08-23,18:00:00,5.3309,P ugm-3,0.099927,P mgm-3,9.3,N ugm-3 (TEOM FDMS),4.1,P ugm-3 (TEOM FDMS),277.5,N deg,6,N ms-1,14.4,N degC
2020-08-23,19:00:00,5.20912,P ugm-3,0.117156,P mgm-3,8.3,N ugm-3 (TEOM FDMS),3.7,P ugm-3 (TEOM FDMS),277.1,N deg,5.2,N ms-1,13.7,N degC
2020-08-23,20:00:00,6.12181,P ugm-3,0.130939,P mgm-3,11,N ugm-3 (TEOM FDMS),4.2,P ugm-3 (TEOM FDMS),273.9,N deg,4.4,N ms-1,13.1,N degC
2020-08-23,21:00:00,6.41383,P ugm-3,0.141276,P mgm-3,6,N ugm-3 (TEOM FDMS),3.5,P ugm-3 (TEOM FDMS),266.4,N deg,3,N ms-1,12.6,N degC
2020-08-23,22:00:00,6.35086,P ugm-3,0.148167,P mgm-3,10.6,N ugm-3 (TEOM FDMS),5.5,N ugm-3 (TEOM FDMS),268.4,N deg,2.1,N ms-1,12.5,N degC
2020-08-23,23:00:00,6.55014,P ugm-3,0.158505,P mgm-3,7.1,N ugm-3 (TEOM FDMS),3.4,P ugm-3 (TEOM FDMS),273.9,N deg,2.4,N ms-1,12.7,N degC
2020-08-23,24:00:00,6.05676,P ugm-3,0.168842,P mgm-3,1.8,P ugm-3 (TEOM FDMS),2.1,P ugm-3 (TEOM FDMS),278.4,N deg,2.8,N ms-1,13.1,N degC
2020-08-24,01:00:00,6.87813,P ugm-3,0.110264,P mgm-3,4.9,P ugm-3 (TEOM FDMS),0.8,P ugm-3 (TEOM FDMS),262.9,N deg,3.6,N ms-1,12.9,N degC
2020-08-24,02:00:00,7.905,P ugm-3,0.120601,P mgm-3,13.2,N ugm-3 (TEOM FDMS),6,N ugm-3 (TEOM FDMS),269,N deg,3.2,N ms-1,13.2,N degC
