timestamp,minute,hour,day,month,year,CH4,CO,NH3,NO2,PM1_0,PM2_5,PM10_0,eCO2,tVOC,vcc_volt,AQI-1hr-index,AQI-1hr-PM10_0,AQI-1hr-PM2_5,AQI-1hr-NO2, AQI-1hr-CO,AQI-std-index,AQI-std-PM10_0,AQI-std-PM2_5,AQI-std-NO2,AQI-std-CO
1599182889,28,2,4,9,2020,0,0.05,0,0.003747,1,1,1,1540,173,3.379,4.228867924528302,3.8888888888888893,4.166666666666667,4.228867924528302,0.5227272727272727,14.305555555555555,4.55761316872428,14.305555555555555,4.228867924528302,0.4924242424242426
1599183785,43,2,4,9,2020,0,0.05,0,0.003935,2,4,8,1540,173,3.369,7.500000000000001,3.148148148148148,7.500000000000001,4.016037735849057,0.5454545454545454,14.351851851851853,4.598765432098766,14.351851851851853,4.016037735849057,0.4924242424242426
1599184679,57,2,4,9,2020,0,0.05,0,0.003935,0,0,0,1465,162,3.369,5.833333333333333,2.4074074074074074,5.833333333333333,3.8603773584905667,0.5454545454545454,14.305555555555555,4.588477366255145,14.305555555555555,3.8603773584905667,0.4924242424242426
1599185574,12,3,4,9,2020,0,0.05,0,0.002903,1,3,7,1540,173,3.379,8.333333333333334,3.7037037037037037,8.333333333333334,3.482075471698113,0.5681818181818182,14.25925925925926,4.6193415637860085,14.25925925925926,3.482075471698113,0.4958677685950415
1599186468,27,3,4,9,2020,0,0.05,0,0.003838,1,1,1,1524,171,3.389,7.500000000000001,3.148148148148148,7.500000000000001,3.46377358490566,0.5681818181818182,14.166666666666668,4.598765432098766,14.166666666666668,3.46377358490566,0.4958677685950415
1599187362,42,3,4,9,2020,0,0.05,0,0.003272,3,6,15,1336,142,3.379,11.666666666666666,5.740740740740741,11.666666666666666,3.3741509433962267,0.5681818181818182,14.166666666666668,4.681069958847736,14.166666666666668,3.3741509433962267,0.4958677685950415
1599188257,57,3,4,9,2020,0,0.05,0,0.001898,0,0,0,1156,115,3.359,8.333333333333334,4.259259259259259,8.333333333333334,2.9898113207547166,0.5681818181818182,14.027777777777779,4.650205761316872,14.027777777777779,2.9898113207547166,0.4958677685950415
1599189152,12,4,4,9,2020,0,0.05,0,0.002435,1,4,5,1403,152,3.359,11.666666666666666,5.185185185185185,11.666666666666666,2.706792452830189,0.5681818181818182,13.75,4.598765432098766,13.75,2.706792452830189,0.4958677685950415
1599190046,27,4,4,9,2020,0,0.05,0,0.00215,0,0,0,1309,138,3.349,9.166666666666668,3.8888888888888893,9.166666666666668,2.564716981132076,0.5681818181818182,13.657407407407408,4.578189300411523,13.657407407407408,2.564716981132076,0.4993112947658404
1599190941,42,4,4,9,2020,0,0.05,0,0.001375,2,6,8,1225,125,3.359,13.333333333333336,5.185185185185185,13.333333333333336,2.0999999999999996,0.5681818181818182,13.75,4.609053497942387,13.75,2.0999999999999996,0.5027548209366394
1599191835,57,4,4,9,2020,0,0.05,0,0.001527,0,0,0,1389,150,3.339,8.333333333333334,2.4074074074074074,8.333333333333334,1.7707547169811324,0.5681818181818182,13.703703703703704,4.48559670781893,13.703703703703704,1.7707547169811324,0.5061983471074382
1599192729,12,5,4,9,2020,0,0.05,0,0.001257,2,8,13,1136,112,3.339,15.000000000000002,4.814814814814815,15.000000000000002,1.649811320754717,0.5681818181818182,13.935185185185187,4.588477366255145,13.935185185185187,1.649811320754717,0.5096418732782371
1599193623,27,5,4,9,2020,0,0.05,0,0.00119,1,1,1,1094,105,3.3,12.5,4.074074074074074,12.5,1.4149056603773587,0.5681818181818182,13.981481481481483,4.598765432098766,13.981481481481483,1.4149056603773587,0.513085399449036
1599194517,41,5,4,9,2020,0,0.05,0,0.001148,1,3,6,1282,134,3.319,15.000000000000002,5.185185185185185,15.000000000000002,1.2258490566037736,0.5681818181818182,14.074074074074074,4.639917695473251,14.074074074074074,1.2258490566037736,0.513085399449036
1599195410,56,5,4,9,2020,0,0.05,0,0.000935,1,1,1,1271,132,3.329,10.833333333333334,3.8888888888888893,10.833333333333334,1.1428301886792454,0.5681818181818182,14.120370370370372,4.650205761316872,14.120370370370372,1.1428301886792454,0.516528925619835
1599196304,11,6,4,9,2020,0,0.05,0,0.001597,2,5,5,1246,128,3.329,15.000000000000002,4.814814814814815,15.000000000000002,1.1560377358490568,0.5681818181818182,14.25925925925926,4.681069958847736,14.25925925925926,1.1560377358490568,0.5199724517906338
1599197198,26,6,4,9,2020,0,0.05,0,0.001597,0,0,0,1168,117,3.29,8.333333333333334,2.4074074074074074,8.333333333333334,1.2201886792452827,0.5681818181818182,14.25925925925926,4.681069958847736,14.25925925925926,1.2201886792452827,0.5234159779614327
1599198092,41,6,4,9,2020,0,0.05,0,0.00185,2,3,5,960,85,3.309,10,3.148148148148148,10,1.3447169811320754,0.5681818181818182,14.212962962962964,4.6913580246913575,14.212962962962964,1.3447169811320754,0.5268595041322316
1599198985,56,6,4,9,2020,0,0.04,0,0.00265,1,1,1,742,52,3.28,8.333333333333334,2.2222222222222223,8.333333333333334,1.6281132075471698,0.5454545454545454,14.25925925925926,4.701646090534979,14.25925925925926,1.6281132075471698,0.5268595041322316
1599199880,11,7,4,9,2020,0,0.04,0,0.001757,3,4,9,933,81,3.242,10.833333333333334,3.7037037037037037,10.833333333333334,1.7832075471698112,0.5227272727272728,14.351851851851853,4.77366255144033,14.351851851851853,1.7832075471698112,0.5268595041322316
1599200773,26,7,4,9,2020,0,0.04,0,0.00206,2,4,4,835,66,3.205,10,3.518518518518518,10,1.870566037735849,0.5,14.444444444444446,4.794238683127572,14.444444444444446,1.870566037735849,0.5268595041322316
1599201666,41,7,4,9,2020,0,0.05,0,0.00132,3,6,8,1058,100,3.233,15.000000000000002,5,15.000000000000002,1.8183018867924532,0.5,14.675925925925927,4.845679012345679,14.675925925925927,1.8183018867924532,0.5303030303030305
1599202559,55,7,4,9,2020,0,0.05,0,0.001157,3,5,5,1030,95,3.205,16.666666666666668,5,16.666666666666668,1.687547169811321,0.49999999999999994,14.907407407407408,4.897119341563786,14.907407407407408,1.687547169811321,0.5337465564738295
1599203453,10,8,4,9,2020,0,0.06,0,0.001118,3,6,10,1325,140,3.215,20.833333333333336,6.666666666666667,20.833333333333336,1.3984905660377358,0.5454545454545454,15.13888888888889,4.989711934156379,15.13888888888889,1.3984905660377358,0.5371900826446284
1599204346,25,8,4,9,2020,0,0.05,0,0.001922,2,2,2,1085,104,3.205,19.166666666666668,5.37037037037037,19.166666666666668,1.429622641509434,0.5681818181818182,15.064102564102566,4.955229955229955,15.064102564102566,1.429622641509434,0.5406336088154272
1599205240,40,8,4,9,2020,0,0.04,0,0.004253,2,3,8,1288,135,3.205,18.333333333333336,6.111111111111111,18.333333333333336,1.8433962264150943,0.5681818181818182,15.201465201465203,5.0366300366300365,15.201465201465203,1.8433962264150943,0.5406336088154272
1599206134,55,8,4,9,2020,0,0.04,0,0.003747,0,0,11,1141,112,3.205,13.333333333333336,6.666666666666667,13.333333333333336,2.3013207547169814,0.5454545454545454,15.036231884057973,5.092592592592593,15.036231884057973,2.3013207547169814,0.5406336088154273
1599207028,10,9,4,9,2020,0,0.04,0,0.004908,2,7,8,961,85,3.178,15.000000000000002,7.222222222222222,15.000000000000002,3.009056603773585,0.5227272727272727,15.188172043010754,5.1174830744723225,15.188172043010754,3.009056603773585,0.5406336088154273
1599207921,25,9,4,9,2020,0,0.04,0,0.004908,0,0,0,998,91,3.169,10,5.37037037037037,10,3.7241509433962263,0.4772727272727273,15.02659574468085,5.063041765169424,15.02659574468085,3.7241509433962263,0.5406336088154272
1599208815,40,9,4,9,2020,0,0.03,0,0.006233,3,4,5,891,74,3.196,11.666666666666666,5.9259259259259265,11.666666666666666,4.53754716981132,0.43181818181818177,15.043859649122808,5.058479532163743,15.043859649122808,4.53754716981132,0.5371900826446283
1599209708,55,9,4,9,2020,0,0.02,0,0.008953,2,2,13,679,42,3.152,10.833333333333334,6.851851851851852,10.833333333333334,5.424339622641509,0.3863636363636363,14.973958333333334,5.131172839506173,14.973958333333334,5.424339622641509,0.5268595041322316
1599210602,10,10,4,9,2020,0,0.03,0,0.00648,0,2,2,976,87,3.196,12.5,5.185185185185185,12.5,5.939999999999999,0.36363636363636365,14.905498281786944,5.097365406643757,14.905498281786944,5.939999999999999,0.5234159779614327
1599211496,24,10,4,9,2020,0,0.04,0,0.006233,0,0,0,1088,104,3.233,6.666666666666668,3.7037037037037037,6.666666666666668,6.19,0.36363636363636365,14.862542955326463,5.087819778541428,14.862542955326463,6.19,0.5199724517906338
1599212392,39,10,4,9,2020,0,0.05,0,0.005228,1,1,1,1242,128,3.319,7.500000000000001,3.8888888888888893,7.500000000000001,6.2503773584905655,0.3863636363636363,14.905498281786944,5.097365406643757,14.905498281786944,6.2503773584905655,0.5199724517906338
1599213287,54,10,4,9,2020,0,0.05,0,0.00476,0,0,0,1383,149,3.309,5.972452830188679,2.9629629629629632,4.166666666666667,5.972452830188679,0.43181818181818177,14.905498281786944,5.097365406643757,14.905498281786944,5.972452830188679,0.5199724517906338
1599214183,9,11,4,9,2020,0,0.04,0,0.008077,0,1,2,1171,117,3.3,5.807169811320755,0.9259259259259259,3.333333333333334,5.807169811320755,0.4772727272727273,14.948453608247425,5.116456662848416,14.948453608247425,5.807169811320755,0.516528925619835
1599215078,24,11,4,9,2020,0,0.03,0,0.008953,0,0,0,1312,138,3.29,6.27377358490566,0.5555555555555556,1.666666666666667,6.27377358490566,0.4772727272727273,14.948453608247425,5.106911034746086,14.948453608247425,6.27377358490566,0.5096418732782371
1599215973,39,11,4,9,2020,0,0.04,0,0.00648,0,1,4,1480,164,3.29,6.320377358490567,1.2962962962962963,2.5,6.320377358490567,0.4772727272727273,14.991408934707906,5.145093547155403,14.991408934707906,6.320377358490567,0.5061983471074382
1599216869,54,11,4,9,2020,0,0.05,0,0.005403,1,2,2,1610,184,3.369,6.353396226415095,1.4814814814814816,3.333333333333334,6.353396226415095,0.4772727272727273,14.81958762886598,5.106911034746086,14.81958762886598,6.353396226415095,0.5061983471074382
1599217765,9,12,4,9,2020,0,0.05,0,0.006233,0,2,2,1488,165,3.329,6.631320754716983,1.8518518518518519,5,6.631320754716983,0.4772727272727273,14.690721649484537,5.078274150439099,14.690721649484537,6.631320754716983,0.5061983471074382
1599218661,24,12,4,9,2020,0,0.04,0,0.007355,2,2,2,1355,145,3.329,6.495094339622641,1.8518518518518519,5.833333333333333,6.495094339622641,0.4772727272727273,14.776632302405499,5.097365406643757,14.776632302405499,6.495094339622641,0.5027548209366394
1599219557,39,12,4,9,2020,0,0.04,0,0.008493,1,7,11,1202,122,3.349,11.666666666666666,3.8888888888888893,11.666666666666666,6.408301886792453,0.5,15.077319587628867,5.2023673157693775,15.077319587628867,6.408301886792453,0.4993112947658404
1599220453,54,12,4,9,2020,0,0.05,0,0.005788,2,2,2,1782,210,3.379,12.5,3.518518518518518,12.5,6.277735849056604,0.5227272727272728,14.991408934707906,5.17373043146239,14.991408934707906,6.277735849056604,0.4993112947658404
1599221349,9,13,4,9,2020,0,0.05,0,0.00648,0,2,2,1480,164,3.369,12.5,3.518518518518518,12.5,6.480943396226415,0.5227272727272727,15.077319587628867,5.192821687667048,15.077319587628867,6.480943396226415,0.4993112947658404
1599222245,24,13,4,9,2020,0,0.05,0,0.005063,2,2,2,1606,183,3.369,12.5,3.518518518518518,12.5,6.2601886792452826,0.5227272727272727,15.120274914089348,5.192821687667048,15.120274914089348,6.2601886792452826,0.4993112947658404
1599223143,39,13,4,9,2020,0,0.05,0,0.00559,1,2,2,1697,197,3.379,12.5,3.518518518518518,12.5,5.927169811320755,0.5454545454545454,15.120274914089348,5.192821687667048,15.120274914089348,5.927169811320755,0.4993112947658404
1599224040,53,13,4,9,2020,0,0.05,0,0.006233,2,2,2,1597,182,3.369,8.333333333333334,1.8518518518518519,8.333333333333334,5.500754716981132,0.5681818181818182,15.120274914089348,5.183276059564719,15.120274914089348,5.500754716981132,0.4993112947658405
1599224938,8,14,4,9,2020,0,0.05,0,0.00648,1,3,7,2586,333,3.379,9.166666666666668,2.7777777777777777,9.166666666666668,5.63132075471698,0.5681818181818182,15.16323024054983,5.231004200076366,15.16323024054983,5.63132075471698,0.4993112947658405
1599225835,23,14,4,9,2020,0,0.05,0,0.006233,0,0,0,1749,205,3.379,7.500000000000001,2.4074074074074074,7.500000000000001,5.584716981132075,0.5681818181818182,15.120274914089348,5.183276059564719,15.120274914089348,5.584716981132075,0.4993112947658405
1599226731,38,14,4,9,2020,0,0.05,0,0.006233,0,2,8,3466,467,3.369,7.500000000000001,3.518518518518518,7.500000000000001,5.805471698113207,0.5681818181818182,15.16323024054983,5.250095456281024,15.16323024054983,5.805471698113207,0.4993112947658404
1599227628,53,14,4,9,2020,0,0.05,0,0.005403,0,0,0,3044,402,3.369,5.833333333333333,3.148148148148148,5.833333333333333,5.770188679245282,0.5681818181818182,15.034364261168387,5.17373043146239,15.034364261168387,5.770188679245282,0.4993112947658404
1599228524,8,15,4,9,2020,0,0.05,0,0.006233,1,3,5,1863,222,3.369,6.666666666666668,3.7037037037037037,6.666666666666668,5.770188679245282,0.5681818181818182,15.120274914089348,5.211912943871707,15.120274914089348,5.770188679245282,0.5027548209366394
1599229421,23,15,4,9,2020,0,0.05,0,0.005788,0,0,0,2214,276,3.379,5.639622641509434,2.4074074074074074,4.166666666666667,5.639622641509434,0.5681818181818182,14.991408934707906,5.164184803360061,14.991408934707906,5.639622641509434,0.5061983471074383
1599230316,38,15,4,9,2020,0,0.05,0,0.005403,1,3,6,1863,222,3.379,6.666666666666668,3.518518518518518,6.666666666666668,5.483018867924528,0.5681818181818182,15.120274914089348,5.221458571974036,15.120274914089348,5.483018867924528,0.5096418732782371
1599231212,53,15,4,9,2020,0,0.05,0,0.005788,0,0,0,1759,207,3.379,5.399056603773586,2.037037037037037,5,5.399056603773586,0.5681818181818182,15.034364261168387,5.154639175257731,15.034364261168387,5.399056603773586,0.5096418732782372
1599232109,8,16,4,9,2020,0,0.05,0,0.00476,2,5,6,1940,234,3.379,9.166666666666668,3.148148148148148,9.166666666666668,5.277735849056605,0.5681818181818182,15.249140893470791,5.211912943871707,15.249140893470791,5.277735849056605,0.5096418732782372
1599233005,23,16,4,9,2020,0,0.05,0,0.005063,2,2,2,2068,254,3.369,8.333333333333334,2.5925925925925926,8.333333333333334,5.056981132075471,0.5681818181818182,15.20618556701031,5.2023673157693775,15.20618556701031,5.056981132075471,0.5061983471074383
1599233901,38,16,4,9,2020,0,0.05,0,0.005228,2,6,10,2068,254,3.379,13.333333333333336,4.444444444444445,13.333333333333336,4.95132075471698,0.5681818181818182,15.378006872852236,5.278732340588011,15.378006872852236,4.95132075471698,0.5061983471074382
1599234797,53,16,4,9,2020,0,0.05,0,0.005403,1,1,1,1959,237,3.379,11.666666666666666,3.518518518518518,11.666666666666666,4.951320754716981,0.5681818181818182,15.20618556701031,5.240549828178694,15.20618556701031,4.951320754716981,0.5096418732782371
1599235693,8,17,4,9,2020,0,0.05,0,0.006003,2,3,9,1880,225,3.369,14.166666666666668,5.185185185185185,14.166666666666668,4.9918867924528305,0.5681818181818182,15.120274914089348,5.278732340588011,15.120274914089348,4.9918867924528305,0.5130853994490361
1599237485,38,17,4,9,2020,0,0.05,0,0.005403,2,6,8,2086,256,3.379,16.666666666666668,6.481481481481482,16.666666666666668,5.197405660377359,0.5681818181818182,15.147569444444445,5.131172839506173,15.147569444444445,5.197405660377359,0.5184659090909093
1599238381,53,17,4,9,2020,0,0.05,0,0.006003,1,5,16,2020,246,3.369,15.625000000000002,7.87037037037037,15.625000000000002,5.380188679245283,0.5681818181818182,15.321180555555557,5.275848765432099,15.321180555555557,5.380188679245283,0.525568181818182
1599239276,7,18,4,9,2020,0,0.05,0,0.004908,3,6,7,2152,266,3.379,20.833333333333336,9.25925925925926,20.833333333333336,5.263443396226415,0.5681818181818182,15.581597222222223,5.343364197530864,15.581597222222223,5.263443396226415,0.5362215909090912
1599240172,22,18,4,9,2020,0,0.04,0,0.008077,1,1,12,1667,193,3.369,18.75,9.953703703703704,18.75,5.752594339622641,0.5397727272727273,15.538194444444445,5.401234567901234,15.538194444444445,5.752594339622641,0.5397727272727275
1599241068,37,18,4,9,2020,0,0.05,0,0.0077,1,3,5,1940,234,3.389,17.500000000000004,8.88888888888889,17.500000000000004,6.054905660377359,0.5454545454545455,15.668402777777779,5.4494598765432105,15.668402777777779,6.054905660377359,0.5433238636363639
1599241964,52,18,4,9,2020,0,0.04,0,0.008493,0,0,0,1795,212,3.369,12.5,7.407407407407407,12.5,6.6379245283018875,0.5227272727272727,15.581597222222223,5.41087962962963,15.581597222222223,6.6379245283018875,0.5397727272727275
1599242859,7,19,4,9,2020,0,0.04,0,0.010032,1,2,3,1426,156,3.369,10,5,10,7.398113207547169,0.5,15.668402777777779,5.439814814814815,15.668402777777779,7.398113207547169,0.5362215909090912
1599243754,22,19,4,9,2020,0,0.03,0,0.010032,0,0,0,1426,156,3.379,8.364905660377358,3.7037037037037037,5,8.364905660377358,0.45454545454545453,15.40798611111111,5.362654320987654,15.40798611111111,8.364905660377358,0.5326704545454548
1599244650,37,19,4,9,2020,0,0.03,0,0.011402,2,5,12,1253,129,3.349,8.992264150943397,3.7037037037037037,8.333333333333334,8.992264150943397,0.43181818181818177,15.581597222222223,5.46875,15.581597222222223,8.992264150943397,0.5326704545454548
1599245545,52,19,4,9,2020,0,0.03,0,0.013197,1,1,1,1222,125,3.329,10.02943396226415,2.9629629629629632,6.666666666666668,10.02943396226415,0.38636363636363635,15.538194444444445,5.420524691358025,15.538194444444445,10.02943396226415,0.5291193181818185
1599246441,7,20,4,9,2020,0,0.03,0,0.010675,1,3,4,1345,143,3.339,10.4411320754717,3.7037037037037037,9.166666666666668,10.4411320754717,0.36363636363636365,15.668402777777779,5.459104938271604,15.668402777777779,10.4411320754717,0.5220170454545456
1599247336,22,20,4,9,2020,0,0.04,0,0.009463,3,3,3,1623,186,3.339,10.33377358490566,3.7037037037037037,10,10.33377358490566,0.36363636363636365,15.755208333333334,5.4494598765432105,15.755208333333334,10.33377358490566,0.5184659090909093
1599248232,37,20,4,9,2020,0,0.04,0,0.008493,3,6,6,1623,186,3.339,15.000000000000002,4.814814814814815,15.000000000000002,10.043396226415094,0.38636363636363635,15.972222222222223,5.430169753086419,15.972222222222223,10.043396226415094,0.5184659090909093
1599249126,52,20,4,9,2020,0,0.04,0,0.008953,0,0,0,1749,205,3.349,10.833333333333334,2.5925925925925926,10.833333333333334,9.581320754716982,0.4090909090909091,15.798611111111112,5.3530092592592595,15.798611111111112,9.581320754716982,0.5184659090909093
1599250021,7,21,4,9,2020,0,0.04,0,0.008493,2,4,9,1667,193,3.319,13.333333333333336,4.074074074074074,13.333333333333336,8.693773584905662,0.4318181818181819,15.755208333333334,5.391589506172839,15.755208333333334,8.693773584905662,0.5149147727272729
1599250915,21,21,4,9,2020,0,0.04,0,0.008077,1,1,12,1524,171,3.329,11.666666666666666,5.555555555555555,11.666666666666666,8.203584905660378,0.45454545454545453,15.668402777777779,5.4494598765432105,15.668402777777779,8.203584905660378,0.5113636363636366
1599251810,36,21,4,9,2020,0,0.04,0,0.008493,2,4,11,1623,186,3.329,12.5,7.037037037037036,12.5,8.02056603773585,0.45454545454545453,15.842013888888891,5.555555555555555,15.842013888888891,8.02056603773585,0.5078125000000002
1599252704,51,21,4,9,2020,0,0.05,0,0.0077,0,0,0,1565,177,3.329,7.870943396226415,5.9259259259259265,7.500000000000001,7.870943396226415,0.4772727272727273,15.755208333333334,5.52662037037037,15.755208333333334,7.870943396226415,0.5078125000000002
1599253599,6,22,4,9,2020,0,0.04,0,0.008077,2,4,5,1578,179,3.309,10.833333333333334,6.851851851851852,10.833333333333334,7.70566037735849,0.47727272727272724,15.798611111111112,5.545910493827161,15.798611111111112,7.70566037735849,0.5042613636363639
1599254492,21,22,4,9,2020,0,0.03,0,0.009463,0,0,0,1379,149,3.319,7.8886792452830194,5.185185185185185,7.500000000000001,7.8886792452830194,0.45454545454545453,15.668402777777779,5.497685185185185,15.668402777777779,7.8886792452830194,0.4971590909090911
1599255386,36,22,4,9,2020,0,0.03,0,0.009463,2,4,8,1379,149,3.309,10,4.444444444444445,10,8.150188679245282,0.43181818181818177,15.364583333333334,5.46875,15.364583333333334,8.150188679245282,0.49005681818181834
1599256280,51,22,4,9,2020,0,0.04,0,0.008493,1,1,1,1536,173,3.3,8.150188679245282,2.5925925925925926,7.500000000000001,8.150188679245282,0.43181818181818177,15.234375000000002,5.430169753086419,15.234375000000002,8.150188679245282,0.486505681818182
1599257175,6,23,4,9,2020,0,0.03,0,0.009463,4,7,14,1451,160,3.28,13.333333333333336,5.185185185185185,13.333333333333336,8.482830188679245,0.38636363636363635,15.104166666666668,5.46875,15.104166666666668,8.482830188679245,0.4794034090909093
1599258068,21,23,4,9,2020,0,0.03,0,0.010032,1,1,1,1355,145,3.271,10.833333333333334,4.444444444444445,10.833333333333334,8.851698113207547,0.36363636363636365,14.583333333333334,5.343364197530864,14.583333333333334,8.851698113207547,0.4723011363636365
1599258962,36,23,4,9,2020,0,0.03,0,0.012235,1,2,3,1426,156,3.29,12.5,5,12.5,9.374716981132075,0.36363636363636365,14.62673611111111,5.362654320987654,14.62673611111111,9.374716981132075,0.4651988636363638
1599259854,50,23,4,9,2020,0,0.03,0,0.012235,1,1,1,1185,119,3.271,10,3.7037037037037037,10,9.897735849056602,0.36363636363636365,12.456597222222223,4.8032407407407405,12.456597222222223,9.897735849056602,0.45809659090909105
1599260749,5,0,5,9,2020,0,0.03,0,0.010675,1,6,11,1336,142,3.242,14.166666666666668,5.555555555555555,14.166666666666668,10.30943396226415,0.3409090909090909,12.717013888888891,4.909336419753086,12.717013888888891,10.30943396226415,0.45099431818181834
1599261641,20,0,5,9,2020,0,0.03,0,0.011402,0,0,0,1357,145,3.224,10.675283018867924,2.9629629629629632,8.333333333333334,10.675283018867924,0.3409090909090909,11.371527777777779,4.610339506172839,11.371527777777779,10.675283018867924,0.4438920454545456
1599262534,35,0,5,9,2020,0,0.03,0,0.012235,3,8,10,1298,136,3.205,14.166666666666668,4.62962962962963,14.166666666666668,11.090943396226415,0.3409090909090909,11.71875,4.7067901234567895,11.71875,11.090943396226415,0.4367897727272729
1599263426,50,0,5,9,2020,0,0.02,0,0.012235,1,1,1,1222,125,3.16,13.333333333333336,4.259259259259259,13.333333333333336,11.090943396226415,0.3181818181818181,11.090943396226415,4.388503086419753,10.286458333333334,11.090943396226415,0.42613636363636387
1599264318,5,1,5,9,2020,0,0.02,0,0.014318,2,5,11,1032,96,3.152,16.666666666666668,6.111111111111111,16.666666666666668,11.483962264150941,0.29545454545454547,11.483962264150941,4.340277777777778,10.503472222222223,11.483962264150941,0.41548295454545475
1599265210,20,1,5,9,2020,0,0.02,0,0.012235,0,0,0,981,88,3.125,11.778301886792452,4.074074074074074,11.666666666666666,11.778301886792452,0.2727272727272727,11.778301886792452,4.292052469135803,10.416666666666668,11.778301886792452,0.40482954545454564
1599266103,35,1,5,9,2020,0,0.02,0,0.013197,1,3,5,950,83,3.125,14.166666666666668,5,14.166666666666668,12.116981132075471,0.25,12.116981132075471,4.224537037037037,10.546875,12.116981132075471,0.3994490358126724
1599266994,49,1,5,9,2020,0,0.02,0,0.014318,1,1,1,791,59,3.108,12.51,3.3333333333333335,8.333333333333334,12.51,0.22727272727272727,12.51,4.195601851851852,10.503472222222223,12.51,0.38911845730027567
1599267886,4,2,5,9,2020,0,0.02,0,0.015645,3,6,9,714,47,3.091,13.153396226415094,4.814814814814815,12.5,13.153396226415094,0.22727272727272727,13.153396226415094,4.282407407407407,10.763888888888891,13.153396226415094,0.37878787878787895
1599268777,19,2,5,9,2020,0,0.02,0,0.015645,2,4,4,653,38,3.066,13.40377358490566,3.518518518518518,11.666666666666666,13.40377358490566,0.22727272727272727,13.40377358490566,4.282407407407407,10.850694444444445,13.40377358490566,0.3684573002754822
1599269669,34,2,5,9,2020,0,0.02,0,0.017237,2,7,8,552,23,3.066,17.500000000000004,5,17.500000000000004,14.347547169811321,0.22727272727272727,14.347547169811321,4.349922839506173,11.11111111111111,14.347547169811321,0.3615702479338844
1599270560,49,2,5,9,2020,0,0.02,0,0.017237,1,1,1,540,21,3.049,15.833333333333334,4.259259259259259,15.833333333333334,15.109811320754718,0.22727272727272727,15.109811320754718,4.282407407407407,10.980902777777779,15.109811320754718,0.3512396694214877
1599271452,4,3,5,9,2020,0,0.02,0,0.017237,1,3,3,501,15,3.057,17.500000000000004,4.62962962962963,17.500000000000004,15.66056603773585,0.22727272727272727,15.66056603773585,4.311342592592593,11.11111111111111,15.66056603773585,0.3443526170798899
1599272343,19,3,5,9,2020,0,0.02,0,0.017237,1,1,1,532,20,3.033,15.960943396226414,3.148148148148148,13.333333333333336,15.960943396226414,0.22727272727272727,15.960943396226414,4.253472222222222,11.024305555555557,15.960943396226414,0.33746556473829215
1599273233,33,3,5,9,2020,0,0.02,0,0.015645,2,6,9,507,16,3.025,15.960943396226414,4.074074074074074,15.000000000000002,15.960943396226414,0.22727272727272727,15.960943396226414,4.330632716049382,11.241319444444445,15.960943396226414,0.33402203856749324
1599295084,38,9,5,9,2020,0,0.1,0,0.001223,0,0,0,781,58,3.091,1.1537735849056603,0,0,1.1537735849056603,1.1363636363636365,10.502283105022832,4.109589041095891,10.502283105022832,1.1537735849056603,0.3282828282828283
1599295976,52,9,5,9,2020,0,0.05,0,0.001975,3,6,7,737,51,3.1,12.5,3.240740740740741,12.5,1.5084905660377361,0.8522727272727274,10.616438356164384,4.134956874682902,10.616438356164384,1.5084905660377361,0.36616161616161624
1599296867,7,10,5,9,2020,0,0.04,0,0.003018,0,0,0,673,41,3.066,8.333333333333334,2.160493827160494,8.333333333333334,1.9547169811320755,0.7196969696969697,10.502283105022832,3.970065956367326,10.502283105022832,1.9547169811320755,0.3914141414141414
1599297760,22,10,5,9,2020,0,0.03,0,0.003018,0,1,1,1144,113,3.066,7.291666666666667,1.8518518518518519,7.291666666666667,2.1778301886792453,0.6250000000000001,10.445205479452055,3.9573820395738206,10.445205479452055,2.1778301886792453,0.4040404040404039
1599298653,37,10,5,9,2020,0,0.09,0,0.001045,24,28,28,2363,299,3.242,29.166666666666668,6.666666666666667,29.166666666666668,1.939433962264151,0.7045454545454547,12.043378995433791,4.312531709791984,12.043378995433791,1.939433962264151,0.49242424242424226
1599299547,52,10,5,9,2020,0,0.07,0,0.001825,0,2,2,2704,351,3.28,30.833333333333336,7.037037037037036,30.833333333333336,2.053018867924529,0.6363636363636365,12.100456621004568,4.325215626585489,12.100456621004568,2.053018867924529,0.5555555555555556
1599300442,7,11,5,9,2020,0,0.1,0,0.001097,1,1,1,3597,487,3.349,26.66666666666667,5.9259259259259265,26.66666666666667,1.8873584905660377,0.75,12.157534246575343,4.337899543378995,12.157534246575343,1.8873584905660377,0.6565656565656566
1599301339,22,11,5,9,2020,0,0.09,0,0.001295,0,1,3,3430,461,3.369,27.5,6.481481481481482,27.5,1.562264150943396,0.8636363636363635,12.157534246575343,4.350583460172501,12.157534246575343,1.562264150943396,0.7449494949494948
1599302236,37,11,5,9,2020,0,0.06,0,0.003077,0,0,0,2793,364,3.339,26.66666666666667,6.296296296296296,26.66666666666667,1.5733962264150942,0.9318181818181817,12.157534246575343,4.350583460172501,12.157534246575343,1.5733962264150942,0.7954545454545455
1599303132,52,11,5,9,2020,0,0.05,0,0.003077,0,0,0,3059,405,3.339,3.333333333333334,1.1111111111111112,3.333333333333334,1.9567924528301885,0.8409090909090908,12.100456621004568,4.299847792998478,12.100456621004568,1.9567924528301885,0.7727272727272729
